Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
124,0,71.5275,92.8942,80.9422,-363.151,28.7835,1189.32
125,0,71.5195,91.9137,81.4225,-363.243,31.0885,1191.29
126,0,71.5505,90.9168,81.8525,-363.38,33.5091,1192.7
127,0,71.6343,89.9014,82.2183,-363.612,36.0531,1193.58
128,0,71.7818,88.8579,82.5093,-363.951,38.7426,1193.97
129,0,71.9946,87.785,82.7232,-364.407,41.5928,1193.91
130,0,72.2864,86.6808,82.8415,-365.016,44.5961,1193.48
131,0,72.6573,85.5451,82.8647,-365.783,47.7725,1192.74
132,0,73.1096,84.378,82.7872,-366.716,51.1255,1191.77
133,0,73.6386,83.1867,82.6118,-367.819,54.6619,1190.64
134,0,74.237,81.9732,82.3397,-369.09,58.3806,1189.43
135,0,74.904,80.7492,81.9735,-370.541,62.2844,1188.2
136,0,75.6289,79.5272,81.5167,-372.185,66.3553,1187.02
137,0,76.3995,78.3083,80.9804,-373.989,70.613,1185.91
138,0,77.2112,77.1005,80.3677,-375.944,75.0498,1184.92
139,0,78.1103,75.9213,79.6384,-377.949,79.6862,1184.08
140,0,79.0214,74.7397,78.878,-380.179,84.4658,1183.33
141,0,79.9468,73.5809,78.069,-382.536,89.4103,1182.69
142,0,80.8893,72.4481,77.2177,-384.986,94.5449,1182.16
143,0,81.8403,71.3495,76.3279,-387.52,99.8516,1181.68
144,0,82.7987,70.2894,75.4084,-390.129,105.346,1181.22
145,0,83.7602,69.2681,74.4703,-392.782,111.048,1180.73
146,0,84.7198,68.3132,73.5226,-395.562,116.943,1180.18
147,0,85.6754,67.4117,72.5692,-398.406,123.044,1179.51
148,0,86.623,66.5745,71.6256,-401.33,129.365,1178.68
149,0,87.5581,65.8071,70.6982,-404.344,135.901,1177.64
150,0,88.4866,65.122,69.7825,-407.525,142.634,1176.39
151,0,89.4038,64.5187,68.8857,-410.86,149.562,1174.89
152,0,90.3069,64.0006,68.0108,-414.366,156.672,1173.13
153,0,91.1929,63.5673,67.1618,-418.04,163.944,1171.1
154,0,92.0564,63.2283,66.341,-421.922,171.364,1168.81
155,0,92.9047,63.0381,65.5455,-426.199,178.808,1166.43
156,0,93.6695,62.8594,64.8022,-430.315,186.463,1163.55
157,0,94.4901,62.8424,64.1111,-435.039,194.38,1160.61
158,0,95.1839,62.9129,63.48,-439.735,202.201,1157.45
159,0,95.8298,63.0929,62.9324,-444.647,210.147,1154.11
160,0,96.3526,63.3551,62.4881,-449.537,218.026,1150.65
161,0,96.8435,63.793,62.1512,-454.869,226.051,1147.15
162,0,97.2528,64.3655,61.9423,-460.396,234.123,1143.6
163,0,97.5662,65.0875,61.8877,-466.111,242.226,1140.04
164,0,97.7804,65.962,62.0022,-471.982,250.35,1136.47
165,0,97.8942,67.0055,62.2983,-478.037,258.502,1132.93
166,0,97.8947,68.2279,62.7919,-484.237,266.665,1129.42
167,0,97.7701,69.639,63.496,-490.547,274.822,1125.96
168,0,97.5121,71.2488,64.4156,-496.959,282.953,1122.55
169,0,97.1101,73.0635,65.5533,-503.444,291.031,1119.2
170,0,96.5527,75.0851,66.9049,-509.973,299.023,1115.92
171,0,95.8319,77.313,68.459,-516.509,306.894,1112.71
172,0,94.9385,79.7392,70.2006,-523.022,314.605,1109.58
173,0,93.8657,82.3463,72.1047,-529.45,322.107,1106.55
174,0,92.6178,85.1071,74.1303,-535.743,329.352,1103.65
175,0,91.2021,87.9914,76.2341,-541.85,336.292,1100.9
176,0,89.6295,90.9622,78.3666,-547.712,342.88,1098.33
177,0,87.9121,93.9826,80.4773,-553.272,349.074,1095.99
178,0,86.0676,97.0143,82.5137,-558.491,354.842,1093.94
179,0,84.109,100.023,84.4305,-563.333,360.167,1092.23
180,0,82.0477,102.979,86.1936,-567.777,365.038,1090.92
181,0,79.8898,105.858,87.7855,-571.799,369.456,1090.08
182,0,77.6574,108.632,89.1912,-575.393,373.43,1089.75
183,0,75.3795,111.279,90.4061,-578.549,376.984,1089.97
184,0,73.0917,113.791,91.4339,-581.261,380.149,1090.76
185,0,70.8248,116.16,92.2831,-583.525,382.977,1092.11
186,0,68.5872,118.397,92.978,-585.339,385.523,1094.01
187,0,66.3636,120.515,93.5554,-586.707,387.851,1096.41
188,0,64.124,122.529,94.0655,-587.641,390.03,1099.25
189,0,61.8394,124.45,94.549,-588.165,392.124,1102.46
190,0,59.4951,126.285,95.0359,-588.335,394.176,1105.96
191,0,57.0713,128.028,95.5581,-588.158,396.244,1109.67
192,0,54.594,129.667,96.1129,-587.714,398.368,1113.49
193,0,52.0875,131.184,96.6949,-587.062,400.573,1117.35
194,0,49.5895,132.56,97.2865,-586.256,402.881,1121.17
195,0,47.1446,133.774,97.8652,-585.351,405.303,1124.9
196,0,44.8007,134.813,98.4074,-584.404,407.824,1128.47
197,0,42.6043,135.662,98.89,-583.444,410.44,1131.84
198,0,40.5877,136.319,99.3029,-582.515,413.109,1134.98
199,0,38.7653,136.787,99.6407,-581.635,415.787,1137.86
200,0,37.1233,137.083,99.9051,-580.799,418.413,1140.48
201,0,35.6399,137.216,100.121,-579.996,420.982,1142.81
202,0,34.2843,137.216,100.295,-579.206,423.437,1144.86
203,0,33.0309,137.1,100.443,-578.408,425.766,1146.64
204,0,31.8629,136.891,100.574,-577.578,427.951,1148.15
205,0,30.761,136.607,100.694,-576.695,429.977,1149.41
206,0,29.7141,136.266,100.81,-575.744,431.834,1150.42
207,0,28.6608,135.817,100.955,-574.514,433.666,1151.2
208,0,27.7069,135.435,101.054,-573.49,435.055,1151.73
209,0,26.7497,135.029,101.173,-572.277,436.272,1152.13
210,0,25.8228,134.641,101.303,-571.075,437.271,1152.29
211,0,24.9091,134.268,101.422,-569.778,437.969,1152.32
212,0,24.0265,133.928,101.544,-568.498,438.428,1152.15
213,0,23.1314,133.629,101.667,-567.137,438.57,1151.83
214,0,22.3092,133.407,101.801,-565.962,438.49,1151.35
215,0,21.3577,133.17,101.897,-564.291,437.977,1150.61
216,0,20.529,133.038,102.042,-563.012,437.376,1149.79
217,0,19.5789,132.904,102.141,-561.253,436.295,1148.66
218,0,18.7311,132.84,102.299,-559.773,435.224,1147.4
219,0,17.7975,132.775,102.412,-557.91,433.683,1145.72
220,0,16.9202,132.743,102.575,-556.155,432.096,1143.83
221,0,16.0483,132.709,102.755,-554.285,430.352,1141.5
222,0,15.2027,132.672,102.96,-552.378,428.456,1138.79
223,0,14.3865,132.62,103.196,-550.423,426.438,1135.63
224,0,13.6122,132.548,103.464,-548.445,424.295,1132.01
225,0,12.8847,132.452,103.768,-546.454,422.024,1127.92
226,0,12.208,132.332,104.111,-544.455,419.629,1123.4
227,0,11.5914,132.206,104.484,-542.486,417.031,1118.49
228,0,11.0274,132.073,104.891,-540.514,414.244,1113.27
229,0,10.5069,131.947,105.332,-538.525,411.23,1107.86
230,0,10.0288,131.856,105.793,-536.533,407.892,1102.38
231,0,9.57037,131.819,106.269,-534.489,404.182,1097
232,0,9.12782,131.85,106.753,-532.355,400.055,1091.89
233,0,8.65844,131.971,107.229,-530.047,395.442,1087.23
234,0,8.15932,132.198,107.693,-527.535,390.289,1083.19
235,0,7.59691,132.545,108.126,-524.727,384.555,1079.93
236,0,6.95791,133.018,108.519,-521.565,378.22,1077.58
237,0,6.22783,133.616,108.865,-517.991,371.294,1076.2
238,0,5.40147,134.326,109.16,-513.957,363.824,1075.84
239,0,4.47654,135.133,109.402,-509.442,355.888,1076.48
240,0,3.46201,136.016,109.597,-504.477,347.593,1078.03
241,0,2.37583,136.951,109.754,-499.116,339.052,1080.38
242,0,1.23705,137.901,109.889,-493.431,330.432,1083.36
243,0,0.0983738,138.828,110.054,-487.662,321.937,1086.62
244,0,-1.09527,139.744,110.134,-481.545,313.381,1090.54
245,0,-2.22829,140.587,110.282,-475.641,305.121,1094.2
246,0,-3.37137,141.382,110.351,-469.606,296.888,1098.2
247,0,-4.4899,142.123,110.363,-463.614,288.698,1102.38
248,0,-5.55828,142.817,110.283,-457.744,280.466,1106.74
249,0,-6.56473,143.468,110.097,-452.054,272.141,1111.34
250,0,-7.53922,144.048,109.794,-446.443,263.889,1116.28
251,0,-8.33698,144.661,109.342,-441.334,255.12,1121.38
252,0,-9.06224,145.202,108.777,-436.427,246.46,1126.79
253,0,-9.66225,145.689,108.095,-431.847,237.775,1132.43
254,0,-10.122,146.13,107.314,-427.678,229.098,1138.26
255,0,-10.4297,146.519,106.458,-423.971,220.492,1144.19
256,0,-10.5801,146.855,105.548,-420.771,212.001,1150.16
257,0,-10.579,147.134,104.606,-418.082,203.669,1156.07
258,0,-10.454,147.355,103.652,-415.864,195.527,1161.82
259,0,-10.2171,147.511,102.699,-414.061,187.601,1167.31
260,0,-9.92805,147.602,101.78,-412.584,179.935,1172.42
261,0,-9.61488,147.624,100.915,-411.363,172.553,1177
262,0,-9.31627,147.578,100.12,-410.314,165.47,1180.95
263,0,-9.06823,147.475,99.4222,-409.385,158.693,1184.13
264,0,-8.90186,147.323,98.841,-408.519,152.223,1186.45
265,0,-8.83147,147.131,98.3867,-407.687,146.037,1187.81
266,0,-8.88,146.917,98.0717,-406.853,140.11,1188.16
267,0,-9.06756,146.702,97.9005,-405.995,134.385,1187.46
268,0,-9.41179,146.508,97.867,-405.075,128.798,1185.72
269,0,-9.92805,146.353,97.958,-404.038,123.289,1182.95
270,0,-10.6541,146.274,98.1609,-402.838,117.763,1179.24
271,0,-11.609,146.291,98.4446,-401.404,112.147,1174.66
272,0,-12.8364,146.433,98.7797,-399.647,106.367,1169.35
273,0,-14.3748,146.726,99.1353,-397.483,100.363,1163.47
274,0,-16.2781,147.196,99.4747,-394.805,94.1017,1157.18
275,0,-18.5911,147.861,99.7607,-391.526,87.5693,1150.7
276,0,-21.3638,148.731,99.9619,-387.549,80.8039,1144.21
277,0,-24.624,149.804,100.052,-382.83,73.8681,1137.91
