Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
97,0,75.8324,90.1023,74.8479,-165.215,-295.827,1150.65
98,0,76.2178,89.3583,74.4171,-164.564,-296.761,1151.4
99,0,76.3607,88.6166,74.278,-163.512,-297.624,1152.23
100,0,76.4358,87.9254,74.1787,-162.473,-298.513,1153.03
101,0,76.5923,87.2585,74.1026,-161.398,-299.437,1154.05
102,0,76.7834,86.6786,73.9957,-160.516,-300.376,1155.04
103,0,76.7569,86.0826,74.1111,-159.257,-301.259,1156.07
104,0,76.6897,85.5254,74.2523,-158.007,-302.128,1157.05
105,0,76.6897,84.9865,74.3983,-156.735,-302.932,1158.06
106,0,76.7124,84.5074,74.5269,-155.58,-303.705,1159.01
107,0,76.5793,83.9732,74.7556,-154.137,-304.348,1159.85
108,0,76.5661,83.4713,74.9597,-152.83,-304.947,1160.73
109,0,76.5789,82.979,75.1292,-151.587,-305.476,1161.49
110,0,76.601,82.4714,75.2857,-150.342,-305.867,1162.18
111,0,76.6193,81.9318,75.4121,-149.062,-306.168,1162.79
112,0,76.7417,81.4002,75.4948,-148,-306.38,1163.34
113,0,76.8764,80.8657,75.5205,-147.006,-306.487,1163.83
114,0,77.0517,80.2898,75.4886,-146.043,-306.492,1164.26
115,0,77.3219,79.7058,75.4062,-145.334,-306.423,1164.67
116,0,77.5963,79.1235,75.254,-144.662,-306.228,1165.03
117,0,77.9365,78.5187,75.0401,-144.131,-305.923,1165.34
118,0,78.3196,77.9081,74.7653,-143.742,-305.522,1165.64
119,0,78.7427,77.2924,74.4352,-143.472,-304.994,1165.92
120,0,79.2009,76.6723,74.0584,-143.307,-304.334,1166.16
121,0,79.7018,76.0587,73.6338,-143.303,-303.547,1166.4
122,0,80.2274,75.4471,73.1845,-143.377,-302.598,1166.6
123,0,80.779,74.8434,72.7154,-143.543,-301.482,1166.76
124,0,81.3514,74.2668,72.2396,-143.849,-300.201,1166.89
125,0,81.9392,73.713,71.7747,-144.232,-298.714,1166.97
126,0,82.5397,73.1904,71.3245,-144.721,-297.034,1166.99
127,0,83.1484,72.7091,70.912,-145.326,-295.136,1166.95
128,0,83.7558,72.2706,70.5433,-146.007,-293.01,1166.83
129,0,84.3636,71.8825,70.2309,-146.802,-290.659,1166.64
130,0,84.9809,71.5506,69.9953,-147.714,-288.053,1166.44
131,0,85.5591,71.2594,69.8015,-148.675,-285.252,1166.01
132,0,86.1448,71.0237,69.6944,-149.755,-282.192,1165.56
133,0,86.7138,70.8431,69.6628,-150.928,-278.915,1165.03
134,0,87.263,70.7186,69.7053,-152.199,-275.435,1164.42
135,0,87.7901,70.6504,69.8219,-153.565,-271.764,1163.74
136,0,88.2913,70.6403,70.0116,-155.03,-267.918,1162.99
137,0,88.7629,70.6914,70.2739,-156.596,-263.914,1162.19
138,0,89.2008,70.8075,70.6088,-158.265,-259.77,1161.33
139,0,89.6002,70.9931,71.0176,-160.04,-255.501,1160.43
140,0,89.9563,71.2532,71.5028,-161.923,-251.124,1159.5
141,0,90.2657,71.5909,72.0675,-163.919,-246.651,1158.54
142,0,90.5172,72.0144,72.7173,-166.024,-242.107,1157.56
143,0,90.7248,72.5158,73.4496,-168.262,-237.491,1156.58
144,0,90.852,73.1193,74.2815,-170.585,-232.819,1155.6
145,0,90.9061,73.8137,75.2114,-173.032,-228.098,1154.62
146,0,90.9273,74.5493,76.2579,-175.614,-223.347,1153.66
147,0,90.8444,75.4067,77.3758,-178.267,-218.554,1152.72
148,0,90.6857,76.3498,78.6192,-181.047,-213.726,1151.78
149,0,90.4152,77.3786,79.9695,-183.894,-208.868,1150.88
150,0,90.0853,78.4612,81.4432,-186.863,-203.991,1149.98
151,0,89.6193,79.6505,83.0092,-189.894,-199.089,1149.12
152,0,89.1266,80.8561,84.6612,-193.004,-194.156,1148.24
153,0,88.4353,82.1799,86.4893,-196.224,-189.248,1147.4
154,0,87.6474,83.6034,88.3852,-199.533,-184.305,1146.56
155,0,86.6896,85.0782,90.4134,-202.901,-179.377,1145.74
156,0,85.7073,86.5695,92.4819,-206.376,-174.483,1144.93
157,0,84.4894,88.1434,94.7311,-209.896,-169.61,1144.15
158,0,83.1295,89.728,97.0513,-213.454,-164.773,1143.39
159,0,81.617,91.4057,99.4088,-217.123,-159.986,1142.65
160,0,79.9678,93.0681,101.84,-220.825,-155.28,1141.96
161,0,78.1817,94.7729,104.251,-224.603,-150.676,1141.31
162,0,76.2373,96.4468,106.689,-228.351,-146.133,1140.71
163,0,74.2462,98.053,109.095,-232.129,-141.749,1140.19
164,0,72.203,99.6333,111.395,-235.925,-137.528,1139.73
165,0,70.0206,101.129,113.684,-239.617,-133.402,1139.36
166,0,67.9195,102.579,115.779,-243.351,-129.57,1139.09
167,0,65.7279,103.915,117.82,-246.9,-125.822,1138.93
168,0,63.6645,105.199,119.637,-250.419,-122.363,1138.87
169,0,61.5685,106.379,121.363,-253.721,-119.022,1138.94
170,0,59.6209,107.518,122.867,-256.932,-115.996,1139.13
171,0,57.659,108.577,124.274,-259.886,-113.11,1139.47
172,0,55.8121,109.586,125.516,-262.634,-110.429,1139.92
173,0,53.987,110.582,126.609,-265.142,-108.014,1140.5
174,0,52.2262,111.528,127.6,-267.352,-105.709,1141.19
175,0,50.4586,112.476,128.472,-269.285,-103.656,1142.01
176,0,48.7267,113.399,129.256,-270.9,-101.712,1142.9
177,0,46.9427,114.323,129.969,-272.215,-99.9468,1143.9
178,0,45.1424,115.235,130.614,-273.212,-98.2827,1144.95
179,0,43.3238,116.145,131.191,-273.933,-96.7628,1146.05
180,0,41.4895,117.032,131.712,-274.373,-95.3127,1147.19
181,0,39.6451,117.904,132.174,-274.575,-93.9623,1148.35
182,0,37.8026,118.748,132.582,-274.563,-92.6825,1149.51
183,0,35.9801,119.56,132.932,-274.372,-91.4719,1150.67
