Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
93,0,16.0018,170.997,-46.7593,-83.4253,24.6311,806.199
94,0,16.3746,170.662,-47.0357,-86.2437,28.3083,804.82
95,0,16.7137,170.379,-47.3121,-88.8604,32.3657,803.661
96,0,16.957,170.118,-47.6566,-90.8994,36.9566,802.887
97,0,17.1376,169.893,-48.0472,-92.5646,42.0454,802.372
98,0,17.2473,169.683,-48.4536,-93.8807,47.5897,801.929
99,0,17.2912,169.478,-48.8707,-94.8795,53.5371,801.488
100,0,17.2452,169.267,-49.2811,-95.5272,59.8266,800.977
101,0,17.1336,169.045,-49.6666,-95.9046,66.3586,800.269
102,0,16.9142,168.82,-49.9891,-95.9136,72.9934,799.247
103,0,16.6355,168.573,-50.2662,-95.6906,79.6915,797.94
104,0,16.2505,168.332,-50.4139,-95.1104,86.2104,796.117
105,0,15.9068,167.939,-50.4791,-94.1459,92.705,793.704
106,0,15.4434,167.645,-50.3611,-93.0171,98.6285,790.636
107,0,14.9023,167.461,-50.0858,-91.6607,104.06,787.016
108,0,14.3037,167.303,-49.6731,-90.0464,108.95,782.833
109,0,13.6868,167.189,-49.1106,-88.2478,113.279,778.022
110,0,13.0456,167.12,-48.3957,-86.2198,117.064,772.541
111,0,12.4127,167.099,-47.5441,-84.0512,120.303,766.438
112,0,11.7784,167.121,-46.5622,-81.705,123.049,759.689
113,0,11.1558,167.18,-45.462,-79.2256,125.346,752.302
114,0,10.5442,167.266,-44.2543,-76.6178,127.244,744.279
115,0,9.93356,167.382,-42.9382,-73.8661,128.768,735.595
116,0,9.34701,167.49,-41.544,-71.0659,130.007,726.324
117,0,8.76881,167.577,-40.0683,-68.2037,130.975,716.447
118,0,8.2154,167.675,-38.5154,-65.326,131.716,705.989
119,0,7.67683,167.712,-36.8912,-62.4375,132.253,694.986
120,0,7.1746,167.738,-35.2033,-59.6102,132.602,683.47
121,0,6.69344,167.707,-33.4408,-56.8187,132.77,671.465
122,0,6.24582,167.629,-31.6196,-54.1022,132.771,659.027
123,0,5.83462,167.504,-29.7375,-51.4781,132.613,646.21
124,0,5.45622,167.328,-27.7991,-48.9473,132.302,633.07
125,0,5.1257,167.12,-25.8194,-46.5132,131.829,619.683
126,0,4.8283,166.841,-23.8147,-44.1837,131.247,606.231
127,0,4.53728,166.538,-21.7265,-41.8669,130.563,592.682
128,0,4.41064,166.268,-19.7648,-40.0165,129.602,578.992
129,0,4.26981,165.947,-17.7434,-38.128,128.628,565.488
130,0,4.16011,165.617,-15.7486,-36.3317,127.544,552.2
131,0,4.09198,165.264,-13.7901,-34.83,126.382,539.472
132,0,4.09492,164.955,-11.8075,-33.4847,125.144,526.592
133,0,4.19418,164.714,-10.1141,-32.5113,123.728,514.339
134,0,4.26445,164.414,-8.43118,-31.6213,122.462,503.13
135,0,4.40054,164.229,-6.76685,-30.8947,121.116,491.593
136,0,4.5205,163.983,-5.19012,-30.3149,119.89,481.354
137,0,4.66483,163.813,-3.68534,-29.8117,118.708,471.226
138,0,4.81592,163.675,-2.37258,-29.481,117.593,462.17
139,0,4.94615,163.593,-1.16205,-29.174,116.635,453.559
140,0,5.07363,163.472,0.0205937,-28.9535,115.788,446.015
141,0,5.17804,163.396,1.14572,-28.697,115.162,438.758
142,0,5.27126,163.341,2.12911,-28.529,114.624,432.528
143,0,5.33251,163.314,3.00123,-28.382,114.33,427.102
144,0,5.32573,163.323,3.76417,-28.2138,114.15,422.447
145,0,5.36659,163.338,4.37264,-28.2813,113.963,418.958
146,0,5.36118,163.377,4.96194,-28.3026,113.971,415.931
147,0,5.36282,163.386,5.136,-28.5026,113.863,414.817
148,0,5.32755,163.52,5.62045,-28.6863,114.177,413.217
149,0,5.26304,163.662,5.75658,-28.9808,114.472,413.167
150,0,5.20624,163.812,5.7422,-29.3556,114.902,414.096
151,0,5.16313,163.88,5.68166,-29.6131,115.27,415.258
152,0,4.97547,164.32,5.20181,-30.3147,115.962,419.238
153,0,4.83452,164.637,4.77103,-30.8411,116.7,423.021
154,0,4.68343,165.002,4.12466,-31.3862,117.681,427.968
155,0,4.50396,165.425,3.31351,-32.0617,118.72,433.746
156,0,4.31204,165.882,2.41723,-32.6752,119.882,440.323
157,0,4.08233,166.38,1.27926,-33.2938,121.292,447.989
158,0,3.86056,166.899,-0.0138929,-34.0262,122.798,456.452
159,0,3.6094,167.428,-1.56138,-34.7502,124.472,466.012
160,0,3.30218,167.931,-3.11873,-35.3539,126.271,476.238
161,0,3.05974,168.444,-4.94363,-36.1789,128.146,487.092
162,0,2.74984,168.88,-6.92598,-36.9052,130.149,499.235
163,0,2.46335,169.29,-9.10132,-37.7299,132.228,512.032
164,0,2.17291,169.672,-11.3568,-38.5473,134.015,525.009
165,0,1.88238,169.925,-13.8096,-39.4293,136.108,539.548
166,0,1.58328,170.152,-16.3883,-40.2776,137.973,554.469
167,0,1.2662,170.333,-18.9843,-41.0509,139.465,569.714
168,0,1.01409,170.459,-21.64,-42.0095,140.539,585.38
169,0,0.76012,170.516,-24.4483,-42.8913,141.56,601.815
170,0,0.517108,170.563,-27.2154,-43.7143,141.991,618.333
171,0,0.321852,170.593,-29.9536,-44.5805,141.844,634.956
172,0,0.186899,170.6,-32.6478,-45.5088,141.088,651.585
173,0,0.119828,170.61,-35.2714,-46.4939,139.682,668.108
174,0,0.112388,170.635,-37.7988,-47.5063,137.589,684.396
175,0,0.167478,170.65,-40.1991,-48.5459,134.781,700.283
176,0,0.278083,170.684,-42.4437,-49.6093,131.231,715.645
177,0,0.427629,170.738,-44.5046,-50.6648,126.919,730.328
178,0,0.606629,170.841,-46.339,-51.6913,121.827,744.145
179,0,0.795406,170.978,-47.9232,-52.6796,115.953,756.964
180,0,0.983626,171.175,-49.2234,-53.6379,109.31,768.611
181,0,1.16144,171.444,-50.2151,-54.5474,101.901,778.954
182,0,1.31809,171.8,-50.8627,-55.4273,93.7323,787.832
183,0,1.42651,172.237,-51.1754,-56.2188,84.8977,795.203
184,0,1.49584,172.772,-51.1315,-56.9249,75.4384,800.985
185,0,1.46072,173.469,-50.7043,-57.6016,65.5336,804.936
186,0,1.57161,174.057,-49.9327,-58.1916,55.2271,807.275
187,0,1.62649,174.704,-48.8189,-58.6344,44.5911,807.918
188,0,1.66381,175.404,-47.3812,-59.0051,33.752,806.981
189,0,1.67572,176.144,-45.6434,-59.2808,22.838,804.544
190,0,1.66683,176.913,-43.6309,-59.4638,11.9689,800.723
191,0,1.64164,177.699,-41.3695,-59.5563,1.25551,795.657
192,0,1.60676,178.494,-38.889,-59.5712,-9.19663,789.5
193,0,1.56649,179.291,-36.2013,-59.5139,-19.3317,782.368
194,0,1.52405,180.082,-33.34,-59.3994,-29.0718,774.448
195,0,1.48507,180.86,-30.3175,-59.2054,-38.3993,765.865
196,0,1.44774,181.621,-27.1541,-58.9739,-47.2796,756.784
197,0,1.41944,182.36,-23.8606,-58.6983,-55.7062,747.321
198,0,1.39017,183.07,-20.4604,-58.3688,-63.6789,737.645
199,0,1.36101,183.743,-16.9657,-57.9965,-71.1932,727.886
200,0,1.22577,184.395,-13.0612,-57.35,-78.509,717.75
201,0,1.25845,184.972,-9.50332,-57.1027,-85.1247,708.481
202,0,1.22907,185.479,-5.90228,-56.7625,-91.3205,699.547
203,0,1.31596,185.909,-2.67743,-56.7146,-97.0522,691.759
204,0,1.3623,186.277,0.845164,-56.6076,-102.587,684.213
205,0,1.40797,186.552,4.26737,-56.5561,-107.846,677.601
206,0,1.48214,186.731,7.5847,-56.6138,-112.839,671.97
207,0,1.58132,186.818,10.7742,-56.7724,-117.59,667.41
208,0,1.69557,186.823,13.8405,-57.0047,-122.145,663.962
209,0,1.84565,186.731,16.734,-57.3168,-126.47,661.69
210,0,1.99788,186.556,19.4558,-57.665,-130.578,660.642
211,0,2.20416,186.323,22.0277,-58.0447,-134.472,660.711
212,0,2.39708,186.031,24.4594,-58.4729,-138.141,661.97
213,0,2.64037,185.7,26.7361,-58.8793,-141.567,664.343
214,0,2.82373,185.341,28.8717,-59.2635,-144.755,667.841
215,0,3.05368,185.004,30.9167,-59.6565,-147.684,672.38
216,0,3.26846,184.603,32.7719,-60.0064,-150.425,678.001
217,0,3.4696,184.276,34.6285,-60.3213,-152.871,684.496
218,0,3.67946,183.927,36.3782,-60.6658,-155.063,691.903
219,0,3.81697,183.59,38.0483,-60.9312,-157.008,700.114
220,0,3.95205,183.296,39.7509,-61.2058,-158.757,709.016
221,0,4.08005,182.952,41.3812,-61.4012,-160.244,718.595
222,0,4.16184,182.608,43.0166,-61.5742,-161.449,728.714
223,0,4.23342,182.251,44.6967,-61.7011,-162.45,739.338
224,0,4.2348,181.887,46.4338,-61.7637,-163.157,750.365
225,0,4.24195,181.451,48.196,-61.8019,-163.492,761.741
226,0,4.20431,180.986,50.0579,-61.7271,-163.594,773.483
227,0,4.13172,180.472,51.9826,-61.6033,-163.398,785.543
228,0,4.08447,179.882,53.9937,-61.453,-162.781,797.869
229,0,3.96533,179.234,56.0854,-61.1955,-161.899,810.532
230,0,3.87804,178.515,58.2838,-60.9304,-160.613,823.467
231,0,3.75515,177.735,60.5353,-60.5701,-159.055,836.825
232,0,3.62287,176.89,62.849,-60.1562,-157.216,850.589
233,0,3.47721,175.981,65.2225,-59.6835,-155.106,864.794
234,0,3.28678,175.02,67.6415,-59.1845,-152.791,879.516
235,0,3.13657,173.983,70.1306,-58.6101,-150.183,894.731
236,0,3.01807,172.906,72.5424,-57.9819,-147.484,910.569
237,0,2.82692,171.789,75.0064,-57.3081,-144.647,927.008
238,0,2.64852,170.631,77.4427,-56.6016,-141.712,944.062
239,0,2.49003,169.431,79.8373,-55.8933,-138.695,961.754
240,0,2.31755,168.213,82.1604,-55.1246,-135.675,980.103
241,0,2.14553,166.996,84.3931,-54.3451,-132.693,999.109
242,0,1.97768,165.783,86.5218,-53.5808,-129.757,1018.74
243,0,1.83597,164.586,88.5305,-52.8321,-126.947,1038.97
244,0,1.58916,163.456,90.4103,-52.1539,-124.107,1059.78
245,0,1.44343,162.379,92.1376,-51.4959,-121.563,1081
246,0,1.26843,161.369,93.728,-50.9542,-119.098,1102.61
247,0,1.08095,160.44,95.1853,-50.4799,-116.773,1124.42
248,0,0.883191,159.587,96.5211,-50.0982,-114.58,1146.25
249,0,0.675121,158.807,97.7519,-49.8052,-112.526,1167.89
250,0,0.450353,158.091,98.8849,-49.5421,-110.59,1189.09
251,0,0.204998,157.427,99.9326,-49.2719,-108.791,1209.63
252,0,-0.0570159,156.804,100.908,-48.9659,-107.131,1229.32
253,0,-0.313414,156.225,101.815,-48.6647,-105.642,1248.04
254,0,-0.532701,155.699,102.67,-48.4913,-104.351,1265.73
255,0,-0.644313,155.286,103.396,-48.5435,-103.48,1282.86
256,0,-0.704692,154.87,104.19,-48.9522,-102.594,1298.39
257,0,-0.76035,154.522,104.926,-49.4149,-102.067,1313.11
258,0,-0.732329,154.14,105.648,-49.816,-101.429,1326.77
259,0,-0.698603,153.831,106.312,-50.3149,-101.363,1339.49
260,0,-0.678785,153.514,106.982,-50.7861,-101.315,1351.01
261,0,-0.640293,153.197,107.633,-51.2171,-101.495,1361.55
262,0,-0.609417,152.877,108.27,-51.5756,-101.87,1371.07
263,0,-0.584344,152.522,108.89,-51.7825,-102.304,1379.51
