Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
111,0,5.3536,157.546,92.6896,-51.2261,-232.854,1480.36
112,0,5.19169,157.458,92.7778,-50.311,-227.639,1485.46
113,0,5.01146,157.207,93.0986,-49.5272,-221.897,1489.77
114,0,4.8368,156.954,93.4503,-48.5062,-215.679,1493.58
115,0,4.70225,156.548,93.9266,-47.5036,-209.083,1496.4
116,0,4.59652,156.143,94.3195,-46.5759,-202.652,1498.39
117,0,4.46313,155.449,95.2545,-45.5926,-194.902,1498.94
118,0,4.36308,154.659,96.2818,-44.747,-186.994,1498.17
119,0,4.35109,153.822,97.4016,-44.3612,-179.414,1496.32
120,0,4.31976,152.91,98.6129,-43.8251,-171.22,1492.75
121,0,4.23958,151.861,99.9371,-43.3832,-163.006,1487.51
122,0,4.11208,150.571,101.649,-42.7834,-153.846,1480.62
123,0,3.97213,149.277,103.315,-42.2443,-145.098,1472.39
124,0,3.83569,148.003,104.952,-41.9766,-137.128,1463.33
125,0,3.5583,146.603,106.72,-41.148,-128.226,1452.64
126,0,3.24956,145.415,108.159,-40.5322,-120.758,1441.19
127,0,2.86811,144.012,109.965,-39.7231,-112.337,1428.75
128,0,2.45168,142.695,111.62,-38.9161,-104.593,1415.6
129,0,1.97012,141.362,113.259,-38.1438,-97.3889,1401.84
130,0,1.42554,140.243,114.689,-37.057,-90.4527,1387.71
131,0,0.789549,139.109,116.124,-35.982,-83.8498,1373.27
132,0,0.106282,138.071,117.451,-34.8336,-77.6933,1358.79
133,0,-0.653273,137.182,118.584,-33.5538,-72.1116,1344.29
134,0,-1.40374,136.37,119.685,-32.3356,-66.8929,1330.35
135,0,-2.13967,135.666,120.646,-31.1165,-62.2055,1317.02
136,0,-2.95613,135.02,121.569,-30.1313,-57.9298,1304.51
137,0,-3.74928,134.622,122.265,-28.9732,-54.3098,1293.81
138,0,-4.46532,134.385,122.77,-28.0016,-51.3372,1284
139,0,-5.14886,134.257,123.151,-27.0895,-48.8665,1275.64
140,0,-5.79934,134.221,123.428,-26.218,-46.8066,1268.87
