Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
146,0,40.8812,115.422,114.557,-252.963,-311.293,1139.06
147,0,39.2068,116.52,114.914,-254.583,-308.681,1139.38
148,0,37.6155,117.585,115.174,-255.93,-306.439,1139.96
149,0,36.1103,118.608,115.35,-257.015,-304.527,1140.78
150,0,34.6969,119.584,115.452,-257.863,-302.911,1141.81
151,0,33.3752,120.495,115.496,-258.479,-301.522,1143
152,0,32.1208,121.398,115.471,-259.018,-300.467,1144.28
153,0,31.0016,122.186,115.396,-259.273,-299.557,1145.59
154,0,29.9941,122.917,115.309,-259.516,-298.764,1146.87
155,0,29.0717,123.556,115.191,-259.545,-298.091,1148.04
156,0,28.2592,124.146,115.055,-259.611,-297.572,1149.05
157,0,27.525,124.649,114.918,-259.55,-297.113,1149.85
158,0,26.8878,125.091,114.773,-259.501,-296.745,1150.39
159,0,26.3153,125.468,114.632,-259.387,-296.456,1150.64
160,0,25.8175,125.778,114.507,-259.268,-296.178,1150.58
161,0,25.3606,126.031,114.409,-259.102,-295.941,1150.2
162,0,24.9538,126.225,114.335,-258.906,-295.675,1149.48
163,0,24.5794,126.372,114.29,-258.682,-295.419,1148.45
164,0,24.2362,126.472,114.277,-258.437,-295.136,1147.1
165,0,23.9184,126.528,114.298,-258.168,-294.807,1145.49
166,0,23.6213,126.549,114.348,-257.882,-294.434,1143.64
167,0,23.3683,126.526,114.429,-257.625,-293.987,1141.62
168,0,23.1442,126.476,114.525,-257.388,-293.479,1139.48
169,0,22.9696,126.39,114.636,-257.21,-292.881,1137.3
170,0,22.8569,126.279,114.75,-257.142,-292.198,1135.14
171,0,22.8229,126.139,114.853,-257.2,-291.414,1133.1
172,0,22.8808,125.968,114.939,-257.414,-290.505,1131.25
173,0,23.0647,125.757,114.983,-257.809,-289.47,1129.66
174,0,23.3496,125.517,114.996,-258.381,-288.281,1128.39
175,0,23.7757,125.227,114.951,-259.133,-286.924,1127.5
176,0,24.3407,124.891,114.84,-260.058,-285.412,1127.02
177,0,25.0517,124.497,114.67,-261.155,-283.671,1126.98
178,0,25.909,124.048,114.415,-262.392,-281.768,1127.37
179,0,26.9129,123.542,114.08,-263.776,-279.68,1128.2
180,0,28.0569,122.978,113.661,-265.289,-277.411,1129.44
181,0,29.3356,122.354,113.153,-266.913,-274.97,1131.06
182,0,30.7358,121.681,112.566,-268.662,-272.369,1133
183,0,32.2469,120.953,111.897,-270.509,-269.614,1135.21
184,0,33.8543,120.176,111.147,-272.449,-266.725,1137.63
185,0,35.5435,119.351,110.321,-274.471,-263.716,1140.18
186,0,37.2563,118.498,109.445,-276.522,-260.629,1142.75
187,0,39.0609,117.584,108.494,-278.704,-257.414,1145.31
188,0,40.9068,116.627,107.489,-280.966,-254.107,1147.77
189,0,42.7838,115.618,106.438,-283.301,-250.707,1150.04
190,0,44.6861,114.555,105.345,-285.709,-247.205,1152.04
191,0,46.6259,113.44,104.205,-288.24,-243.609,1153.71
192,0,48.5801,112.266,103.029,-290.859,-239.895,1155
193,0,50.5935,111.022,101.794,-293.619,-236.04,1155.85
194,0,52.6613,109.704,100.497,-296.513,-232.022,1156.24
195,0,54.7987,108.308,99.1264,-299.562,-227.8,1156.17
196,0,57.0053,106.832,97.669,-302.755,-223.329,1155.63
197,0,59.2884,105.284,96.1124,-306.132,-218.58,1154.67
198,0,61.4851,103.716,94.4924,-309.544,-213.393,1153.37
