Joints
100
,,Subject1:World_Root,,,,,,Subject1:World_Root,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX',RY',RZ',TX',TY',TZ'
,,deg,deg,deg,mm,mm,mm,deg/s,deg/s,deg/s,mm/s,mm/s,mm/s
149,0,69.0998,1.2216,-3.07148,19.7375,351.369,-47.0799,-10.3238,19.8557,0.579008,34.6445,-83.7803,56.8707
150,0,69.0763,1.32838,-3.04872,20.1719,352.299,-46.6555,-2.34685,10.6788,2.27531,43.4386,93.0578,42.4359
151,0,69.0428,1.42881,-3.00015,20.7135,354.234,-46.0091,-3.35089,10.0428,4.85722,54.1596,193.435,64.642
152,0,69.0621,1.49525,-3.02066,21.0539,356.897,-45.4943,1.92953,6.64408,-2.05094,34.0421,266.328,51.4757
153,0,69.3646,1.68091,-3.19555,21.1908,361.853,-44.9607,30.2468,18.5654,-17.4888,13.6906,495.592,53.3573
154,0,69.507,1.72916,-3.10254,21.9685,367.185,-44.0909,14.2409,4.82535,9.30124,77.7651,533.259,86.9848
155,0,69.8593,1.84925,-3.29368,22.0536,373.881,-43.3932,35.2322,12.0085,-19.1149,8.50689,669.527,69.7713
156,0,70.243,1.94082,-3.43252,22.3167,381.773,-42.554,38.3713,9.15788,-13.8832,26.3108,789.222,83.9222
157,0,70.759,1.99326,-3.6079,22.4063,390.633,-41.6864,51.5966,5.24386,-17.5381,8.9664,885.99,86.7605
158,0,71.3018,2.03581,-3.66166,22.9561,400.867,-40.6589,54.2877,4.2551,-5.37587,54.9741,1023.44,102.743
159,0,71.8166,2.02214,-3.85865,22.9488,411.681,-39.4878,51.4744,-1.36775,-19.6992,-0.729226,1081.36,117.109
160,0,72.4825,2.02843,-3.99517,23.2735,423.907,-38.2656,66.5943,0.629573,-13.6526,32.4743,1222.6,122.227
161,0,73.5501,2.02885,-4.11253,23.7354,437.791,-37.3567,106.759,0.041408,-11.7354,46.1867,1388.46,90.8837
162,0,74.0627,1.99851,-4.21945,24.1533,451.452,-35.7965,51.2592,-3.03342,-10.692,41.7942,1366.04,156.023
163,0,74.8373,1.97923,-4.26097,24.8623,466.515,-34.3865,77.4584,-1.92863,-4.1516,70.8949,1506.3,140.996
164,0,76.167,1.95794,-4.35762,25.3761,483.386,-33.6155,132.97,-2.12882,-9.66587,51.3837,1687.14,77.1049
165,0,76.5954,1.95713,-4.27214,26.5282,499.212,-31.8819,42.8396,-0.0811939,8.54794,115.213,1582.57,173.355
166,0,77.3844,1.96416,-4.13608,27.7935,516.473,-30.6218,78.8976,0.703253,13.6067,126.522,1726.13,126.01
167,0,78.3194,1.99792,-4.00825,28.9686,534.518,-29.7817,93.5067,3.3758,12.7831,117.515,1804.45,84.017
168,0,79.1604,2.03271,-4.03687,29.8598,552.63,-29.2361,84.0933,3.47908,-2.86262,89.1138,1811.22,54.5565
169,0,79.754,2.08881,-3.76155,31.5816,570.842,-28.6261,59.366,5.61068,27.5326,172.181,1821.2,60.9968
170,0,80.4184,2.15381,-3.53509,33.0842,589.345,-28.6007,66.4352,6.49937,22.6458,150.267,1850.34,2.54642
171,0,81.0146,2.24864,-3.36582,34.4868,607.745,-29.0728,59.6207,9.48333,16.9264,140.26,1839.97,-47.2082
172,0,81.5192,2.32326,-3.23573,35.8082,625.881,-30.0816,50.4608,7.46211,13.0092,132.136,1813.65,-100.883
173,0,81.9273,2.38472,-3.14535,37.0566,643.616,-31.6732,40.8056,6.14585,9.03773,124.837,1773.45,-159.157
174,0,82.2351,2.40553,-3.09563,38.2071,660.81,-33.8926,30.7857,2.08058,4.97223,115.056,1719.43,-221.945
175,0,82.459,2.40528,-3.06366,39.3374,677.344,-36.7817,22.3859,-0.0245887,3.19743,113.031,1653.33,-288.91
176,0,82.5957,2.36473,-3.05836,40.4029,693.077,-40.3701,13.6754,-4.05506,0.530108,106.55,1573.38,-358.835
177,0,82.6511,2.28838,-3.06988,41.4284,707.881,-44.6808,5.5345,-7.63487,-1.15195,102.552,1480.36,-431.072
178,0,82.6504,2.1505,-3.09655,42.3682,721.641,-49.7528,-0.070351,-13.7885,-2.66719,93.9779,1375.96,-507.205
179,0,82.5861,1.96255,-3.13633,43.2397,734.207,-55.5782,-6.43062,-18.7943,-3.97786,87.1509,1256.69,-582.536
180,0,82.4709,1.7241,-3.18263,44.045,745.45,-62.1625,-11.513,-23.8453,-4.63051,80.5307,1124.24,-658.427
181,0,82.2995,1.44356,-3.24426,44.7844,755.232,-69.4776,-17.1465,-28.0535,-6.16262,73.9399,978.243,-731.519
182,0,82.0836,1.10334,-3.34223,45.3646,763.436,-77.5349,-21.5834,-34.0225,-9.79682,58.0184,820.327,-805.722
183,0,81.7834,0.742219,-3.40602,45.9455,769.896,-86.2406,-30.0194,-36.112,-6.37923,58.0899,646.061,-870.575
184,0,81.3964,0.353952,-3.48979,46.43,774.514,-95.5265,-38.7012,-38.8266,-8.37736,48.4522,461.817,-928.588
185,0,80.9267,-0.0419942,-3.52258,46.9318,777.155,-105.218,-46.9774,-39.5947,-3.27864,50.1744,264.108,-969.177
186,0,80.3217,-0.430922,-3.59118,47.317,777.758,-115.218,-60.497,-38.8928,-6.85986,38.524,60.2841,-1000
187,0,79.5727,-0.813489,-3.6101,47.661,776.274,-125.475,-74.8985,-38.2567,-1.89209,34.4001,-148.463,-1025.65
188,0,78.6399,-1.14777,-3.61136,47.9886,772.688,-135.772,-93.2792,-33.4279,-0.126615,32.7554,-358.576,-1029.68
189,0,77.5126,-1.43841,-3.61226,48.2543,767.035,-145.971,-112.73,-29.0643,-0.0898597,26.5732,-565.279,-1019.89
190,0,76.1773,-1.6668,-3.59524,48.4934,759.397,-155.906,-133.53,-22.8388,1.70221,23.9097,-763.78,-993.53
191,0,74.635,-1.83089,-3.56256,48.6987,749.918,-165.428,-154.228,-16.4094,3.26835,20.5267,-947.917,-952.184
192,0,72.8997,-1.93036,-3.51674,48.873,738.805,-174.397,-173.532,-9.9464,4.58135,17.4314,-1111.33,-896.975
193,0,70.9879,-1.9688,-3.45654,49.0117,726.248,-182.728,-191.176,-3.84441,6.01998,13.8722,-1255.66,-833.043
194,0,68.9429,-1.96423,-3.39455,49.1028,712.554,-190.353,-204.507,0.457324,6.19953,9.1102,-1369.42,-762.5
195,0,66.7876,-1.92542,-3.32964,49.149,697.972,-197.223,-215.525,3.88036,6.49058,4.62122,-1458.18,-686.991
196,0,64.5769,-1.848,-3.23617,49.1947,682.802,-203.37,-221.073,7.74285,9.34752,4.57205,-1516.99,-614.721
197,0,62.3255,-1.76898,-3.15692,49.1807,667.295,-208.781,-225.135,7.9019,7.92462,-1.40257,-1550.72,-541.072
198,0,60.1006,-1.67125,-3.05404,49.155,651.735,-213.55,-222.489,9.77249,10.2885,-2.57082,-1555.97,-476.9
199,0,57.898,-1.60367,-2.98451,49.0591,636.346,-217.684,-220.265,6.75785,6.95275,-9.58964,-1538.93,-413.404
200,0,55.7554,-1.52619,-2.8966,48.9743,621.352,-221.278,-214.258,7.74795,8.79084,-8.48472,-1499.37,-359.406
201,0,53.697,-1.48877,-2.73449,48.8998,606.461,-224.633,-205.837,3.74243,16.2113,-7.44909,-1489.1,-335.552
202,0,51.6969,-1.43606,-2.70894,48.7492,592.895,-227.251,-200.017,5.271,2.55436,-15.0617,-1356.68,-261.815
203,0,49.81,-1.37509,-2.65773,48.6506,580.206,-229.536,-188.685,6.09717,5.12123,-9.85824,-1268.83,-228.491
204,0,47.9758,-1.32325,-2.70437,48.5362,569.036,-231.372,-183.418,5.18364,-4.66338,-11.4419,-1117.04,-183.529
205,0,46.2812,-1.30813,-2.67126,48.4334,558.145,-233.278,-169.464,1.51251,3.31096,-10.2803,-1089.13,-190.654
206,0,44.617,-1.27346,-2.71576,48.3975,549.031,-234.741,-166.426,3.46703,-4.4504,-3.58596,-911.355,-146.279
