Joints
100
,,Subject1:World_Root,,,,,,Subject1:World_Root,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX',RY',RZ',TX',TY',TZ'
,,deg,deg,deg,mm,mm,mm,deg/s,deg/s,deg/s,mm/s,mm/s,mm/s
498,0,-8.28164,0.916511,-5.63724,-97.4694,1061.85,138.642,-48.9273,56.9384,66.1434,-169.259,754.607,-65.9123
499,0,-8.72838,1.66985,-4.83624,-98.9723,1068.1,138.134,-44.6746,75.3334,80.1004,-150.29,624.871,-50.7832
500,0,-9.10986,2.57308,-3.93702,-100.261,1072.76,137.72,-38.1475,90.3237,89.9223,-128.859,466.096,-41.3939
501,0,-9.41664,3.58783,-2.99874,-101.355,1075.62,137.381,-30.6786,101.475,93.8272,-109.426,285.947,-33.8838
502,0,-9.65574,4.67594,-2.07531,-102.286,1076.54,137.135,-23.9095,108.81,92.343,-93.0987,92.0177,-24.6286
503,0,-9.83217,5.79347,-1.20689,-103.095,1075.47,137.024,-17.6427,111.754,86.8424,-80.9021,-106.966,-11.1401
504,0,-9.98288,6.89828,-0.416787,-103.812,1072.46,137.127,-15.0712,110.481,79.0104,-71.7185,-300.825,10.2967
505,0,-10.1217,7.94498,0.291019,-104.465,1067.64,137.505,-13.8827,104.67,70.7805,-65.3103,-481.904,37.7864
506,0,-10.2658,8.88689,0.926649,-105.074,1061.23,138.21,-14.4047,94.1906,63.563,-60.8347,-641.382,70.5689
507,0,-10.4238,9.67343,1.51072,-105.656,1053.52,139.266,-15.8003,78.6542,58.4073,-58.2658,-771.141,105.536
508,0,-10.6004,10.2647,2.07217,-106.199,1044.88,140.653,-17.6619,59.1267,56.1447,-54.2827,-863.779,138.745
509,0,-10.7829,10.6184,2.63476,-106.711,1035.76,142.292,-18.2524,35.3725,56.2593,-51.1706,-912.225,163.911
510,0,-10.9598,10.719,3.21644,-107.171,1026.65,144.059,-17.6858,10.0552,58.1683,-46.0029,-910.687,176.668
511,0,-11.1193,10.5792,3.82313,-107.549,1018.1,145.792,-15.9557,-13.9769,60.669,-37.8445,-855.422,173.33
512,0,-11.2558,10.2437,4.4477,-107.805,1010.63,147.309,-13.649,-33.5512,62.4561,-25.5644,-746.989,151.66
513,0,-11.359,9.79321,5.06082,-107.927,1004.72,148.429,-10.3237,-45.0489,61.3129,-12.1862,-590.503,112.011
514,0,-11.5688,9.37404,5.35916,-108.638,1000.95,149.364,-20.9799,-41.9171,29.8339,-71.0577,-376.773,93.5435
515,0,-11.5798,8.91063,6.00438,-108.397,999.012,149.196,-1.09889,-46.3401,64.5212,24.078,-194.144,-16.7787
516,0,-11.6753,8.56995,6.05935,-109.338,999.654,148.555,-9.55168,-34.0682,5.4977,-94.08,64.224,-64.1748
517,0,-11.5864,8.24574,6.33206,-109.551,1002.26,146.67,8.89513,-32.4216,27.2705,-21.3884,260.502,-188.443
518,0,-11.6041,8.15245,6.07673,-110.866,1007.11,144.447,-1.76808,-9.32876,-25.5325,-131.474,485.492,-222.294
519,0,-11.4405,8.08143,6.07439,-111.318,1013.56,141.084,16.3575,-7.10177,-0.234532,-45.2004,644.541,-336.307
520,0,-11.3534,8.13721,5.97233,-111.829,1021.46,137.616,8.71293,5.57762,-10.2061,-51.0439,789.869,-346.793
521,0,-11.209,8.13172,5.89771,-111.961,1030.33,133.5,14.4336,-0.54855,-7.46138,-13.2538,887.144,-411.658
522,0,-11.0706,8.07424,5.92612,-111.683,1039.69,129.282,13.8395,-5.7482,2.84072,27.8383,935.614,-421.822
523,0,-11.0127,7.95365,5.95842,-111.157,1049.1,125.331,5.79687,-12.0587,3.2297,52.5311,941.3,-395.012
524,0,-11.0571,7.74976,5.93444,-110.481,1058.18,121.866,-4.44295,-20.3893,-2.3974,67.6207,908.136,-346.582
525,0,-11.2057,7.43784,5.78306,-109.767,1066.56,119.001,-14.8599,-31.1921,-15.138,71.4533,838.137,-286.442
526,0,-11.4379,6.99496,5.46797,-109.072,1073.91,116.758,-23.2228,-44.288,-31.5089,69.4685,734.949,-224.318
527,0,-11.7224,6.40535,4.98504,-108.407,1079.94,115.097,-28.4477,-58.9613,-48.2936,66.4853,602.913,-166.064
528,0,-12.0244,5.65632,4.35278,-107.762,1084.4,113.955,-30.1973,-74.9028,-63.2262,64.4989,446.427,-114.238
529,0,-12.3126,4.75734,3.6036,-107.097,1087.11,113.265,-28.8219,-89.8979,-74.9171,66.5195,270.712,-69.0058
530,0,-12.5584,3.72672,2.77247,-106.382,1087.92,112.968,-24.5786,-103.062,-83.1134,71.5204,81.2888,-29.7129
531,0,-12.7358,2.6041,1.89158,-105.596,1086.75,113.003,-17.7404,-112.262,-88.0891,78.5843,-117.35,3.4906
532,0,-12.82,1.44896,0.989214,-104.721,1083.59,113.322,-8.42418,-115.514,-90.2366,87.5317,-316.191,31.8892
533,0,-12.7889,0.33419,0.0887434,-103.762,1078.5,113.868,3.11072,-111.477,-90.0471,95.8584,-509.322,54.6038
534,0,-12.6235,-0.654054,-0.790075,-102.738,1071.62,114.583,16.5421,-98.8244,-87.8819,102.44,-687.122,71.5479
535,0,-12.3139,-1.42849,-1.63055,-101.679,1063.23,115.41,30.9628,-77.4434,-84.0476,105.893,-839.615,82.7044
536,0,-11.8685,-1.91654,-2.42035,-100.633,1053.67,116.302,44.5329,-48.8054,-78.9795,104.619,-955.629,89.1872
537,0,-11.2905,-2.06884,-3.13966,-99.6333,1043.4,117.187,57.8087,-15.2303,-71.9311,99.9302,-1027.54,88.4905
538,0,-10.6337,-1.88439,-3.78781,-98.7417,1032.95,118.057,65.6802,18.445,-64.8152,89.1529,-1044.77,86.99
539,0,-10.0577,-1.49587,-4.06203,-97.4046,1023.09,119.19,57.5942,38.8523,-27.4224,133.71,-986.266,113.294
540,0,-9.26716,-0.743567,-4.61827,-96.9455,1013.81,119.729,79.0554,75.2304,-55.6234,45.9164,-927.365,53.9236
541,0,-8.58763,0.0702014,-5.04832,-96.5252,1005.98,120.294,67.9529,81.3769,-43.0054,42.031,-783.408,56.5141
542,0,-7.92596,0.890968,-5.3656,-96.1927,999.842,120.592,66.1668,82.0766,-31.7274,33.2467,-613.701,29.7762
543,0,-7.30362,1.62275,-5.59674,-95.9758,995.675,120.531,62.2336,73.1781,-23.1147,21.6894,-416.696,-6.06403
544,0,-6.73013,2.15713,-5.81745,-95.9196,993.65,120.138,57.3496,53.4378,-22.0704,5.61699,-202.507,-39.3271
545,0,-6.16292,2.5638,-5.94007,-96.2026,993.758,118.997,56.7206,40.6672,-12.2621,-28.2958,10.8719,-114.064
546,0,-5.70123,2.71268,-6.00169,-96.6766,995.985,117.558,46.1693,14.8879,-6.1619,-47.4021,222.647,-143.93
547,0,-5.33731,2.65457,-6.05462,-97.5216,1000.23,115.762,36.3919,-5.81066,-5.2937,-84.497,424.772,-179.558
548,0,-5.19039,2.40345,-6.04141,-98.4238,1006.34,114.156,14.6917,-25.1122,1.3216,-90.2191,610.84,-160.655
549,0,-5.1802,2.09357,-6.03946,-100.009,1013.97,112.45,1.01906,-30.9882,0.194276,-158.52,762.987,-170.559
550,0,-5.32569,1.82307,-6.01261,-102.091,1022.57,110.857,-14.549,-27.0499,2.68567,-208.16,860.178,-159.281
551,0,-5.6266,1.66954,-6.04266,-104.657,1032.1,109.642,-30.0909,-15.3528,-3.00481,-256.643,953.102,-121.591
552,0,-6.06121,1.7081,-5.75435,-107.096,1041.75,108.755,-43.4614,3.85604,28.8305,-243.925,964.808,-88.7021
553,0,-6.57965,1.99319,-5.27907,-109.532,1051.15,108.173,-51.8439,28.5084,47.5285,-243.587,940.013,-58.1138
554,0,-7.09789,2.52866,-4.57679,-111.83,1059.83,107.788,-51.8239,53.5471,70.2277,-229.779,867.403,-38.5679
555,0,-7.58954,3.30797,-3.68155,-113.955,1067.42,107.531,-49.1649,77.9316,89.5244,-212.518,759.053,-25.6345
556,0,-8.03279,4.30807,-2.65151,-115.924,1073.61,107.347,-44.3252,100.009,103.004,-196.908,619.256,-18.4603
557,0,-8.42228,5.49144,-1.56432,-117.798,1078.14,107.222,-38.9489,118.337,108.719,-187.429,453.591,-12.4663
558,0,-8.72364,6.82259,-0.487243,-119.618,1080.8,107.13,-30.1362,133.116,107.707,-181.962,265.36,-9.19774
559,0,-8.95443,8.25014,0.518408,-121.43,1081.47,107.143,-23.0785,142.755,100.565,-181.235,66.7572,1.27479
560,0,-9.13188,9.72303,1.41853,-123.257,1080.12,107.336,-17.7448,147.289,90.0126,-182.608,-134.337,19.3037
561,0,-9.27336,11.1931,2.20071,-125.098,1076.83,107.781,-14.1481,147.009,78.2175,-184.194,-329.459,44.4666
562,0,-9.4022,12.5989,2.8686,-126.956,1071.74,108.552,-12.8843,140.573,66.7892,-185.756,-508.583,77.0904
563,0,-9.52317,13.8953,3.43422,-128.818,1065.08,109.677,-12.0971,129.639,56.5618,-186.189,-666.01,112.5
564,0,-9.63811,15.0345,3.91604,-130.667,1057.14,111.16,-11.4938,113.921,48.1817,-184.926,-793.827,148.33
565,0,-9.75052,15.9745,4.34181,-132.469,1048.29,112.976,-11.241,94.0049,42.5777,-180.186,-885.093,181.603
566,0,-9.83911,16.6759,4.72735,-134.22,1038.94,115.043,-8.85867,70.143,38.5536,-175.071,-934.899,206.688
567,0,-9.89253,17.1196,5.09648,-135.873,1029.56,117.245,-5.34215,44.366,36.9131,-165.346,-938.237,220.234
568,0,-9.89823,17.3067,5.4703,-137.366,1020.64,119.428,-0.570492,18.7116,37.3825,-149.24,-892.138,218.254
569,0,-9.8471,17.2651,5.86966,-138.603,1012.68,121.403,5.11282,-4.16368,39.9351,-123.698,-796.02,197.503
570,0,-9.73598,17.0573,6.3078,-139.467,1006.15,122.971,11.1127,-20.7824,43.8142,-86.4431,-653.398,156.86
571,0,-9.60929,16.7581,6.79006,-139.936,1001.47,124.032,12.6688,-29.9125,48.2261,-46.9267,-467.205,106.06
572,0,-9.53066,16.5007,6.9208,-141.022,999.017,124.96,7.86308,-25.7462,13.074,-108.536,-245.667,92.8111
573,0,-9.26402,16.1709,7.40468,-141.029,998.516,124.623,26.6639,-32.9722,48.3875,-0.76741,-50.1573,-33.6729
574,0,-9.01823,15.9389,7.40814,-141.908,1000.37,123.861,24.5784,-23.2059,0.346291,-87.8364,185.674,-76.2604
575,0,-8.79538,15.7778,7.2173,-143.197,1004.51,122.702,22.2854,-16.1131,-19.084,-128.91,413.692,-115.855
576,0,-8.4452,15.6728,7.14192,-143.786,1010.37,120.466,35.0175,-10.4907,-7.53788,-58.9326,586.462,-223.573
577,0,-8.17966,15.6659,6.68641,-145.032,1017.95,118.157,26.5541,-0.690191,-45.551,-124.562,757.337,-230.916
578,0,-7.93202,15.7211,6.4999,-145.231,1026.69,115.442,24.7641,5.51913,-18.6515,-19.9139,874.519,-271.513
579,0,-7.60662,15.69,6.46509,-144.75,1036.09,112.166,32.5403,-3.11781,-3.48037,48.1203,939.798,-327.634
580,0,-7.39688,15.655,6.28398,-144.148,1045.95,109.138,20.9735,-3.4945,-18.1113,60.1947,986.159,-302.754
581,0,-7.25135,15.5508,6.11889,-143.212,1055.69,106.34,14.5532,-10.4224,-16.5089,93.5555,973.713,-279.795
582,0,-7.17655,15.3646,5.87818,-142.13,1064.9,103.974,7.48051,-18.6174,-24.0706,108.261,921.559,-236.662
583,0,-7.1678,15.0706,5.52857,-140.989,1073.28,102.117,0.874606,-29.4023,-34.9619,114.079,837.505,-185.704
584,0,-7.20738,14.6424,5.03769,-139.872,1080.52,100.781,-3.95801,-42.8222,-49.0873,111.692,723.898,-133.525
585,0,-7.27123,14.0536,4.40719,-138.806,1086.37,99.9309,-6.38452,-58.8725,-63.0498,106.607,584.698,-85.0394
586,0,-7.33612,13.2845,3.65737,-137.787,1090.6,99.5118,-6.48936,-76.9103,-74.9829,101.866,423.491,-41.914
587,0,-7.38146,12.3267,2.81783,-136.795,1093.04,99.4673,-4.53362,-95.7815,-83.9534,99.194,244.403,-4.44502
588,0,-7.39656,11.1875,1.91961,-135.803,1093.57,99.7541,-1.51075,-113.925,-89.8225,99.2477,52.774,28.678
589,0,-7.36822,9.89155,0.99313,-134.778,1092.11,100.325,2.83427,-129.592,-92.6477,102.42,-145.817,57.0461
590,0,-7.28825,8.48027,0.0673127,-133.695,1088.67,101.141,7.99679,-141.128,-92.5817,108.308,-344.169,81.6427
591,0,-7.1476,7.02087,-0.830296,-132.515,1083.32,102.165,14.0655,-145.94,-89.7608,118.019,-534.976,102.415
592,0,-6.95007,5.58455,-1.67141,-131.219,1076.24,103.391,19.7532,-143.632,-84.1114,129.598,-708.652,122.586
593,0,-6.70313,4.25516,-2.43313,-129.799,1067.67,104.826,24.6937,-132.939,-76.1716,141.975,-856.245,143.495
594,0,-6.43621,3.11536,-3.10842,-128.279,1058,106.512,26.6922,-113.98,-67.5292,152.041,-967.288,168.59
595,0,-6.13479,2.23122,-3.69416,-126.708,1047.63,108.424,30.1418,-88.4137,-58.5744,157.104,-1037,191.183
596,0,-5.8582,1.64293,-4.22454,-125.186,1037.1,110.602,27.6587,-58.8293,-53.0375,152.183,-1053.02,217.858
597,0,-5.65411,1.29834,-4.65484,-123.634,1026.97,113.117,20.4097,-34.4588,-43.0304,155.17,-1013.11,251.503
598,0,-5.54952,1.20398,-4.81676,-121.719,1017.9,115.831,10.4582,-9.43581,-16.1923,191.518,-907.409,271.329
599,0,-5.25567,1.38751,-5.43294,-121.049,1009.91,117.997,29.3856,18.3531,-61.6175,67.0761,-798.678,216.604
600,0,-5.02277,1.60857,-5.92131,-120.338,1003.72,120.072,23.2902,22.1058,-48.8366,71.0875,-619.233,207.523
601,0,-4.76454,1.83016,-6.32225,-119.681,999.536,121.712,25.8225,22.1589,-40.0948,65.6836,-418.067,164.065
602,0,-4.47971,1.9701,-6.63333,-118.962,997.493,122.894,28.4832,13.9943,-31.1074,71.9108,-204.289,118.148
603,0,-4.0831,2.07454,-6.83803,-118.597,997.747,123.113,39.661,10.4439,-20.4706,36.4609,25.3737,21.9353
604,0,-3.69808,2.00889,-7.04675,-118.576,1000.12,122.815,38.5022,-6.56492,-20.8715,2.12118,237.364,-29.8411
605,0,-3.33067,1.85194,-6.94104,-118.176,1004.57,122.041,36.7411,-15.695,10.5707,40.0327,444.913,-77.4242
606,0,-2.99436,1.60335,-7.06764,-118.695,1010.83,121.017,33.631,-24.8595,-12.6597,-51.9373,626.111,-102.402
607,0,-2.99883,1.28408,-6.81856,-118.756,1018.63,120.406,-0.447335,-31.926,24.908,-6.06999,780.082,-61.0441
608,0,-3.05361,1.02941,-6.61169,-119.731,1027.42,119.675,-5.4782,-25.4676,20.6874,-97.5214,879.204,-73.1252
609,0,-3.23914,0.898575,-6.54179,-121.381,1037.12,119.275,-18.553,-13.0834,6.98976,-165.027,969.708,-40.0014
610,0,-3.57201,0.965944,-6.13987,-122.877,1046.85,119.194,-33.2864,6.73689,40.1918,-149.605,973.26,-8.06004
611,0,-3.95569,1.28766,-5.72581,-124.688,1056.1,119.359,-38.3679,32.1715,41.4057,-181.083,925.136,16.474
612,0,-4.41677,1.7852,-4.91964,-126.033,1064.66,119.841,-46.1083,49.7538,80.6168,-134.452,855.41,48.1427
613,0,-4.84924,2.53968,-4.03278,-127.37,1071.99,120.423,-43.2467,75.4485,88.6869,-133.719,732.696,58.2837
614,0,-5.24724,3.48811,-3.08198,-128.629,1077.77,121.123,-39.8004,94.8432,95.0793,-125.931,578.523,69.9654
615,0,-5.58971,4.60304,-2.11496,-129.806,1081.78,121.918,-34.2468,111.492,96.7021,-117.727,400.734,79.4902
616,0,-5.87231,5.85,-1.18328,-130.92,1083.85,122.832,-28.2598,124.697,93.168,-111.377,207.162,91.4037
617,0,-6.09779,7.18638,-0.324509,-131.989,1083.89,123.903,-22.5485,133.637,85.8773,-106.911,4.07696,107.071
618,0,-6.29148,8.57472,0.440483,-133.022,1081.91,125.21,-19.369,138.835,76.4992,-103.264,-198.364,130.691
619,0,-6.47111,9.94825,1.1138,-134.021,1077.99,126.816,-17.9634,137.353,67.3316,-99.8795,-391.543,160.614
620,0,-6.64534,11.258,1.70564,-134.98,1072.31,128.759,-17.4225,130.973,59.1836,-95.9724,-568.354,194.314
621,0,-6.83169,12.448,2.2375,-135.876,1065.11,131.071,-18.6346,119.001,53.1863,-89.5768,-719.857,231.192
622,0,-7.03249,13.4538,2.73362,-136.706,1056.72,133.743,-20.0802,100.583,49.6125,-82.9756,-838.602,267.191
623,0,-7.2471,14.2228,3.22087,-137.444,1047.55,136.729,-21.4617,76.9024,48.725,-73.8159,-917.411,298.643
624,0,-7.46773,14.7153,3.72404,-138.057,1038.05,139.937,-22.0627,49.2422,50.3171,-61.287,-949.919,320.768
625,0,-7.68413,14.9164,4.26566,-138.486,1028.74,143.227,-21.6395,20.1171,54.1617,-42.9228,-931.239,328.994
626,0,-7.87957,14.8437,4.86232,-138.647,1020.14,146.41,-19.5448,-7.2733,59.6656,-16.132,-859.332,318.32
627,0,-8.04268,14.5579,5.51553,-138.459,1012.79,149.293,-16.3105,-28.5784,65.3212,18.8857,-735.76,288.311
628,0,-8.20888,14.1487,6.20792,-137.939,1007.14,151.766,-16.6205,-40.918,69.2395,51.9604,-564.396,247.328
629,0,-8.43088,13.755,6.51301,-138.208,1003.61,154.124,-22.1997,-39.3794,30.5087,-26.9279,-353.706,235.718
630,0,-8.4114,13.2455,7.1808,-137.409,1002.03,155.141,1.94797,-50.9415,66.7788,79.9343,-158.024,101.753
631,0,-8.42709,12.8425,7.17259,-138.054,1002.92,155.825,-1.56855,-40.3017,-0.820562,-64.5563,89.2043,68.4142
632,0,-8.25277,12.4854,7.40001,-137.766,1005.86,155.165,17.4318,-35.7072,22.7415,28.8621,294.447,-65.9823
633,0,-8.08859,12.2549,7.01734,-138.798,1010.92,154.142,16.4182,-23.0524,-38.267,-103.222,505.96,-102.289
634,0,-7.71996,12.0483,6.83857,-138.947,1017.59,151.953,36.8626,-20.6632,-17.877,-14.8937,667.155,-218.953
635,0,-7.44354,11.9337,6.53197,-139.249,1025.69,149.741,27.6417,-11.4573,-30.6603,-30.1525,809.216,-221.215
636,0,-7.08259,11.7913,6.27297,-138.945,1034.78,146.925,36.0952,-14.2431,-25.9,30.3447,909.376,-281.602
637,0,-6.75227,11.6049,6.09086,-138.192,1044.36,144.067,33.0318,-18.6411,-18.2105,75.2985,958.586,-285.809
638,0,-6.49241,11.3582,5.90545,-137.153,1053.99,141.473,25.986,-24.6701,-18.5408,103.918,962.448,-259.352
639,0,-6.32619,11.0258,5.67195,-135.93,1063.26,139.343,16.6226,-33.234,-23.3503,122.319,927.532,-212.993
640,0,-6.25551,10.5749,5.34364,-134.623,1071.82,137.775,7.06831,-45.0927,-32.8306,130.644,855.863,-156.809
641,0,-6.25718,9.97727,4.88994,-133.307,1079.33,136.776,-0.167212,-59.764,-45.3701,131.646,751.162,-99.9555
642,0,-6.30156,9.206,4.32034,-131.994,1085.51,136.3,-4.4386,-77.1273,-56.9598,131.325,617.766,-47.5958
643,0,-6.36435,8.24089,3.66034,-130.673,1090.12,136.295,-6.27912,-96.5105,-66.0002,132.087,460.398,-0.458956
644,0,-6.42638,7.09015,2.94162,-129.301,1092.95,136.712,-6.20237,-115.074,-71.8722,137.192,283.515,41.6592
645,0,-6.47376,5.74692,2.19373,-127.872,1093.88,137.514,-4.73853,-134.323,-74.7895,142.829,92.8044,80.2442
646,0,-6.50548,4.25665,1.43637,-126.344,1092.83,138.682,-3.17173,-149.027,-75.7358,152.861,-105.107,116.824
647,0,-6.51398,2.67192,0.67566,-124.716,1089.78,140.182,-0.850231,-158.473,-76.0707,162.834,-304.711,149.971
648,0,-6.49445,1.06319,-0.0922702,-123.001,1084.81,141.977,1.95335,-160.873,-76.7931,171.503,-497.627,179.455
649,0,-6.43947,-0.477837,-0.878175,-121.238,1078.04,144.007,5.4977,-154.103,-78.5905,176.281,-676.084,203.058
650,0,-6.34234,-1.84901,-1.68966,-119.47,1069.74,146.2,9.713,-137.117,-81.1485,176.776,-830.376,219.306
651,0,-6.20176,-2.96182,-2.52212,-117.758,1060.24,148.481,14.0587,-111.282,-83.2459,171.192,-949.717,228.059
652,0,-6.02566,-3.75172,-3.35688,-116.156,1050,150.785,17.609,-78.9892,-83.4763,160.205,-1024.12,230.4
653,0,-5.83123,-4.19451,-4.16705,-114.71,1039.54,153.065,19.4438,-44.2791,-81.017,144.551,-1046.19,228
654,0,-5.6575,-4.33677,-4.92188,-113.37,1029.67,155.393,17.3727,-14.2267,-75.4826,134.01,-986.612,232.871
655,0,-5.48531,-4.18362,-5.36933,-111.797,1020.11,157.488,17.2185,15.315,-44.7448,157.332,-956.583,209.421
656,0,-5.46487,-3.91504,-5.57759,-109.765,1011.95,159.858,2.04398,26.8586,-20.8268,203.253,-815.511,237.015
657,0,-5.15887,-3.38304,-6.24269,-109.012,1005.73,160.985,30.6005,53.1999,-66.5095,75.2844,-622.01,112.668
658,0,-4.94289,-2.86037,-6.5149,-108.011,1001.26,161.874,21.5976,52.2669,-27.2213,100.093,-447.392,88.9003
659,0,-4.68294,-2.35245,-6.64938,-107.028,998.825,162.086,25.9951,50.7924,-13.4481,98.2664,-243.407,21.2833
660,0,-4.3796,-1.91967,-6.55754,-105.877,998.497,161.598,30.3339,43.2779,9.18456,115.079,-32.8481,-48.8609
661,0,-4.02329,-1.58445,-6.39103,-104.919,1000.2,160.381,35.6314,33.5215,16.6507,95.8562,170.338,-121.725
662,0,-3.70635,-1.36455,-6.03607,-103.885,1003.87,158.729,31.6936,21.9901,35.4961,103.406,366.521,-165.188
663,0,-3.41073,-1.23215,-5.76251,-103.476,1009.21,156.681,29.5623,13.2404,27.3563,40.8724,534.093,-204.776
664,0,-3.39038,-1.15917,-5.42412,-103.03,1016.11,155.193,2.03501,7.29793,33.8386,44.6074,690.818,-148.754
665,0,-3.4206,-1.09151,-5.19912,-103.71,1024.08,153.5,-3.02227,6.76578,22.4998,-67.9851,796.89,-169.356
666,0,-3.58741,-0.894006,-5.07378,-104.999,1032.63,152.107,-16.6808,19.7504,12.5343,-128.94,854.838,-139.284
667,0,-3.86405,-0.512687,-4.96052,-106.661,1041.19,151.166,-27.6633,38.1319,11.3256,-166.213,856.185,-94.1172
668,0,-4.2201,0.077952,-4.78553,-108.474,1049.28,150.757,-35.6058,59.0639,17.4996,-181.256,808.239,-40.8858
669,0,-4.62948,0.886434,-4.50968,-110.275,1056.44,150.887,-40.9382,80.8482,27.5851,-180.139,716.472,12.9864
670,0,-5.04065,1.89549,-4.11216,-111.942,1062.29,151.496,-41.1167,100.906,39.7511,-166.699,584.424,60.9726
671,0,-5.42627,3.06411,-3.61818,-113.455,1066.49,152.535,-38.5621,116.862,49.3986,-151.278,420.129,103.803
672,0,-5.76938,4.35287,-3.06936,-114.811,1068.82,153.966,-34.3105,128.876,54.8817,-135.551,233.865,143.141
673,0,-6.04821,5.71542,-2.50963,-116.037,1069.17,155.751,-27.8832,136.255,55.9727,-122.6,34.0343,178.501
674,0,-6.3126,7.1072,-1.97714,-117.168,1067.5,157.953,-26.4391,139.178,53.2496,-113.137,-166.368,220.175
675,0,-6.59194,8.48152,-1.48756,-118.228,1063.92,160.611,-27.9339,137.432,48.9578,-106.004,-358.427,265.859
676,0,-6.86626,9.78523,-1.04907,-119.244,1058.55,163.701,-27.4325,130.372,43.8492,-101.653,-536.525,308.998
677,0,-7.18465,10.9627,-0.649572,-120.236,1051.68,167.278,-31.8383,117.749,39.9496,-99.1367,-686.717,357.671
678,0,-7.55474,11.9733,-0.268535,-121.188,1043.64,171.325,-37.009,101.06,38.1037,-95.2221,-804.341,404.701
679,0,-7.97925,12.7628,0.124705,-122.096,1034.83,175.788,-42.4512,78.9512,39.3239,-90.836,-881.135,446.278
680,0,-8.44512,13.2923,0.560256,-122.937,1025.71,180.551,-46.5869,52.9483,43.5551,-84.0463,-911.558,476.281
681,0,-8.92559,13.5402,1.0577,-123.684,1016.8,185.438,-48.0471,24.7858,49.7447,-74.7114,-891.03,488.71
682,0,-9.38754,13.515,1.62059,-124.307,1008.63,190.23,-46.1953,-2.51599,56.289,-62.3174,-817.442,479.256
683,0,-9.79763,13.2598,2.23545,-124.77,1001.71,194.688,-41.0085,-25.517,61.4859,-46.3001,-692.081,445.771
684,0,-10.1353,12.8631,2.88044,-125.025,996.501,198.597,-33.7626,-39.6741,64.4993,-25.5123,-520.843,390.872
685,0,-10.5509,12.5999,3.23905,-125.739,993.534,202.341,-41.5599,-26.3192,35.8611,-71.3602,-296.64,374.396
686,0,-10.5756,12.055,3.98545,-125.355,992.503,204.312,-2.47185,-54.4907,74.6392,38.3407,-103.092,197.183
687,0,-10.6482,11.7285,4.17204,-125.98,994.122,205.816,-7.26322,-32.6518,18.6595,-62.4165,161.916,150.369
688,0,-10.4766,11.489,4.53844,-125.818,997.806,205.954,17.1632,-23.9495,36.64,16.205,368.381,13.7657
689,0,-10.3174,11.45,4.34758,-126.748,1003.78,205.592,15.9198,-3.89389,-19.0862,-93.0265,596.94,-36.1845
690,0,-9.94943,11.4619,4.32813,-126.87,1011.35,204.047,36.7942,1.18453,-1.94549,-12.1996,757.074,-154.503
691,0,-9.6347,11.6064,4.08517,-127.282,1020.41,202.399,31.4733,14.4468,-24.2955,-41.1958,906.67,-164.759
692,0,-9.23717,11.7116,3.81382,-127.3,1030.49,200.071,39.7528,10.5233,-27.1348,-1.81496,1008.15,-232.849
693,0,-8.84051,11.7696,3.54583,-126.96,1041.07,197.569,39.6664,5.79943,-26.7995,34.0343,1057.33,-250.229
694,0,-8.4889,11.753,3.27003,-126.326,1051.68,195.18,35.161,-1.66025,-27.5798,63.3955,1061.31,-238.852
695,0,-8.223,11.6503,2.93636,-125.489,1061.93,193.143,26.59,-10.2676,-33.3672,83.7103,1025,-203.684
696,0,-8.0589,11.4467,2.50083,-124.531,1071.46,191.597,16.4094,-20.3631,-43.5525,95.7981,952.852,-154.622
697,0,-7.9922,11.1214,1.93619,-123.514,1079.95,190.595,6.67045,-32.5295,-56.4637,101.693,849.104,-100.23
698,0,-8.00435,10.661,1.24622,-122.435,1087.13,190.127,-1.21535,-46.0416,-68.9979,107.909,718.2,-46.809
699,0,-8.07291,10.046,0.449192,-121.289,1092.77,190.159,-6.85606,-61.4989,-79.7024,114.577,563.872,3.20077
700,0,-8.17558,9.26545,-0.426061,-120.051,1096.67,190.65,-10.2668,-78.053,-87.5252,123.744,390.327,49.0978
701,0,-8.2914,8.32054,-1.3518,-118.705,1098.69,191.555,-11.5822,-94.4908,-92.5737,134.631,201.166,90.5722
702,0,-8.39862,7.22338,-2.30651,-117.238,1098.71,192.831,-10.7218,-109.716,-95.4709,146.724,2.00272,127.544
703,0,-8.47126,6.00405,-3.27789,-115.659,1096.68,194.416,-7.26365,-121.933,-97.1386,157.871,-202.465,158.489
704,0,-8.47838,4.71494,-4.25938,-114.003,1092.62,196.228,-0.712389,-128.91,-98.1485,165.653,-406.206,181.265
705,0,-8.38454,3.42991,-5.24222,-112.304,1086.61,198.165,9.38442,-128.504,-98.2846,169.886,-601.423,193.7
706,0,-8.16316,2.23007,-6.20478,-110.609,1078.84,200.128,22.1372,-119.984,-96.2555,169.432,-776.815,196.297
707,0,-7.80821,1.20089,-7.10747,-108.955,1069.64,202.047,35.4956,-102.919,-90.2694,165.471,-919.592,191.864
708,0,-7.3478,0.410263,-7.9009,-107.358,1059.48,203.915,46.041,-79.0624,-79.3426,159.68,-1016.28,186.801
709,0,-6.83822,-0.10878,-8.54913,-105.837,1048.91,205.785,50.958,-51.9044,-64.8234,152.114,-1057.03,187.011
710,0,-6.52656,-0.485723,-8.68991,-103.513,1038.73,208.207,31.1663,-37.6943,-14.078,232.419,-1017.82,242.177
