Joints
100
,,Subject1:World_Root,,,,,,Subject1:World_Root,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX',RY',RZ',TX',TY',TZ'
,,deg,deg,deg,mm,mm,mm,deg/s,deg/s,deg/s,mm/s,mm/s,mm/s
843,0,2.60971,22.0425,-4.58868,561.749,957.806,704.847,-33.5624,-142.406,-39.9564,42.0153,384.438,43.8035
844,0,2.26809,20.6177,-4.95534,561.989,961.267,705.182,-34.1619,-142.486,-36.6663,24.0028,346.023,33.5276
845,0,1.92175,19.2116,-5.28642,562.044,964.325,705.393,-34.6342,-140.604,-33.1081,5.48959,305.825,21.106
846,0,1.57501,17.8458,-5.5778,561.925,966.959,705.467,-34.6736,-136.579,-29.1375,-11.8554,263.453,7.4029
847,0,1.22978,16.5361,-5.82538,561.642,969.156,705.389,-34.5231,-130.976,-24.7583,-28.3003,219.631,-7.82013
848,0,0.887283,15.2941,-6.02514,561.205,970.902,705.145,-34.25,-124.201,-19.9759,-43.7081,174.636,-24.426
849,0,0.547862,14.1273,-6.17334,560.625,972.191,704.722,-33.9421,-116.68,-14.8203,-58.0549,128.895,-42.2955
850,0,0.210846,13.0388,-6.26555,559.914,973.018,704.11,-33.7016,-108.845,-9.22063,-71.0964,82.7193,-61.208
851,0,-0.125484,12.0271,-6.30237,559.072,973.384,703.299,-33.633,-101.171,-3.68262,-84.1558,36.5675,-81.0385
852,0,-0.459968,11.0845,-6.29031,558.086,973.296,702.287,-33.4484,-94.2638,1.20634,-98.6338,-8.7738,-101.268
853,0,-0.797545,10.2082,-6.20678,557.01,972.749,701.056,-33.7578,-87.6222,8.35328,-107.646,-54.6873,-123.084
854,0,-1.1556,9.38072,-6.06882,555.797,971.767,699.625,-35.8058,-82.7523,13.7959,-121.26,-98.2285,-143.033
855,0,-1.50411,8.54861,-5.91822,554.292,970.344,697.987,-34.8508,-83.2106,15.0599,-150.472,-142.3,-163.853
856,0,-1.86107,7.78496,-5.68455,552.773,968.522,696.065,-35.6954,-76.3654,23.3668,-151.885,-182.152,-192.183
857,0,-2.2251,7.03813,-5.41609,551.044,966.294,693.903,-36.4039,-74.683,26.8457,-172.919,-222.826,-216.192
858,0,-2.60023,6.30126,-5.11545,549.135,963.716,691.513,-37.5127,-73.6869,30.0638,-190.926,-257.82,-238.967
859,0,-2.98538,5.55454,-4.78422,546.996,960.8,688.882,-38.5152,-74.6716,33.1237,-213.915,-291.622,-263.137
860,0,-3.37719,4.80889,-4.43982,544.619,957.589,685.998,-39.1809,-74.565,34.4397,-237.674,-321.12,-288.367
861,0,-3.77102,4.05499,-4.07966,541.979,954.108,682.85,-39.3825,-75.3904,36.0159,-264.049,-348.103,-314.796
862,0,-4.16474,3.2967,-3.72086,539.045,950.407,679.433,-39.372,-75.8285,35.8803,-293.392,-370.061,-341.791
863,0,-4.55077,2.53651,-3.36211,535.805,946.517,675.723,-38.6031,-76.0192,35.8745,-324.011,-388.95,-370.944
864,0,-4.9249,1.78113,-3.01559,532.232,942.488,671.724,-37.4128,-75.5383,34.6526,-357.294,-402.939,-399.947
865,0,-5.30289,1.10742,-2.71604,528.356,938.371,667.531,-37.7989,-67.3707,29.9548,-387.591,-411.713,-419.301
866,0,-5.63797,0.386221,-2.41521,524.076,934.171,662.904,-33.5086,-72.1198,30.0826,-427.997,-420.028,-462.669
867,0,-5.94626,-0.306624,-2.13769,519.447,929.946,657.958,-30.8289,-69.2845,27.7521,-462.83,-422.466,-494.576
868,0,-6.22592,-0.961757,-1.89384,514.462,925.739,652.699,-27.966,-65.5133,24.3857,-498.545,-420.69,-525.928
869,0,-6.47518,-1.57371,-1.6897,509.126,921.592,647.135,-24.9257,-61.1953,20.4132,-533.622,-414.699,-556.409
870,0,-6.69319,-2.13746,-1.53051,503.447,917.549,641.282,-21.8015,-56.3752,15.9193,-567.853,-404.292,-585.252
871,0,-6.88117,-2.64862,-1.42024,497.445,913.657,635.164,-18.7983,-51.1162,11.0271,-600.168,-389.26,-611.794
872,0,-7.04097,-3.10631,-1.36252,491.143,909.967,628.807,-15.9798,-45.7684,5.77157,-630.203,-368.994,-635.725
873,0,-7.17401,-3.51021,-1.35637,484.579,906.535,622.243,-13.3036,-40.3903,0.615112,-656.423,-343.144,-656.414
874,0,-7.28396,-3.8633,-1.39845,477.802,903.425,615.508,-10.9949,-35.3087,-4.20782,-677.696,-310.981,-673.491
875,0,-7.37806,-4.16574,-1.48277,470.866,900.704,608.648,-9.41072,-30.2444,-8.43165,-693.598,-272.101,-686.026
876,0,-7.45761,-4.42366,-1.59582,463.853,898.448,601.693,-7.95452,-25.7918,-11.3051,-701.347,-225.669,-695.443
877,0,-7.46999,-4.64078,-1.60707,457.246,896.736,594.561,-1.23823,-21.7126,-1.12562,-660.676,-171.161,-713.277
878,0,-7.54877,-4.79264,-1.80705,450.121,895.62,587.491,-7.87803,-15.1857,-19.9978,-712.538,-111.586,-706.977
879,0,-7.58312,-4.91896,-1.86852,443.472,895.232,580.43,-3.43499,-12.6314,-6.14668,-664.89,-38.8086,-706.13
880,0,-7.62778,-5.0064,-1.94422,436.891,895.616,573.366,-4.46549,-8.74469,-7.57067,-658.038,38.3675,-706.345
881,0,-7.64317,-5.05976,-1.93331,430.715,896.843,566.304,-1.53935,-5.33596,1.09106,-617.596,122.762,-706.232
882,0,-7.63165,-5.08356,-1.87375,424.859,898.953,559.216,1.15166,-2.38019,5.95627,-585.598,210.917,-708.753
883,0,-7.61278,-5.07466,-1.72667,419.45,901.987,552.164,1.88735,0.890614,14.7084,-540.951,303.435,-705.194
884,0,-7.58375,-5.04788,-1.55726,414.354,905.965,545.133,2.90283,2.67807,16.941,-509.569,397.831,-703.102
885,0,-7.52953,-5.00652,-1.34637,409.653,910.867,538.102,5.42172,4.13555,21.0884,-470.132,490.177,-703.138
886,0,-7.46269,-4.96048,-1.10971,405.326,916.672,531.098,6.68445,4.60466,23.6662,-432.694,580.508,-700.355
887,0,-7.37783,-4.93394,-0.873356,401.308,923.33,524.116,8.48566,2.65306,23.6355,-401.771,665.814,-698.256
888,0,-7.27758,-4.93421,-0.65377,397.57,930.774,517.158,10.0258,-0.0266804,21.9586,-373.793,744.396,-695.783
889,0,-7.15784,-4.9712,-0.466338,394.077,938.915,510.211,11.9738,-3.69897,18.7432,-349.37,814.05,-694.68
890,0,-7.0164,-5.05285,-0.322166,390.788,947.649,503.268,14.1436,-8.16464,14.4172,-328.863,873.417,-694.358
891,0,-6.84877,-5.1782,-0.226767,387.696,956.859,496.303,16.7634,-12.5349,9.53992,-309.178,920.969,-696.43
892,0,-6.61141,-5.39244,-0.144844,384.819,966.301,489.115,23.7357,-21.424,8.19224,-287.691,944.257,-718.799
893,0,-6.37456,-5.65062,-0.145938,382.004,976.056,482.013,23.6852,-25.8182,-0.109392,-281.504,975.49,-710.264
894,0,-6.09607,-5.97204,-0.192906,379.321,985.871,474.803,27.8493,-32.1423,-4.69676,-268.313,981.462,-720.957
895,0,-5.77602,-6.37377,-0.272284,376.747,995.605,467.48,32.0049,-40.1732,-7.93777,-257.429,973.457,-732.273
896,0,-5.42882,-6.8506,-0.364796,374.321,1005.12,460.046,34.7199,-47.6823,-9.25121,-242.546,951.779,-743.422
897,0,-5.04123,-7.40298,-0.475,371.99,1014.28,452.479,38.7583,-55.2378,-11.0204,-233.108,915.802,-756.761
898,0,-4.62817,-8.02884,-0.583409,369.783,1022.95,444.798,41.3063,-62.5866,-10.8409,-220.746,867.295,-768.083
899,0,-4.20068,-8.72512,-0.685404,367.7,1031.02,437.021,42.7493,-69.6279,-10.1995,-208.247,806.522,-777.677
900,0,-3.76463,-9.48213,-0.7874,365.711,1038.37,429.168,43.6051,-75.7009,-10.1996,-198.91,734.77,-785.249
901,0,-3.33182,-10.2919,-0.880103,363.84,1044.9,421.267,43.2806,-80.9768,-9.27034,-187.108,653.422,-790.125
902,0,-2.91,-11.1469,-0.974564,362.047,1050.54,413.339,42.1824,-85.5029,-9.44608,-179.315,563.586,-792.81
903,0,-2.51715,-12.028,-1.08357,360.292,1055.21,405.419,39.2844,-88.1089,-10.901,-175.536,467.324,-791.967
904,0,-2.14663,-12.9361,-1.21809,358.506,1058.86,397.51,37.0523,-90.8096,-13.4517,-178.605,365.4,-790.986
905,0,-1.83703,-13.8344,-1.38965,356.674,1061.49,389.713,30.9604,-89.8292,-17.156,-183.216,262.415,-779.664
906,0,-1.5375,-14.7254,-1.61362,354.654,1062.99,381.831,29.9527,-89.0975,-22.3967,-201.923,150.168,-788.221
907,0,-1.30276,-15.5803,-1.881,352.531,1063.41,374.073,23.4736,-85.4887,-26.7383,-212.348,42.057,-775.766
908,0,-1.12482,-16.3853,-2.19304,350.272,1062.75,366.4,17.7938,-80.5073,-31.2041,-225.851,-66.4592,-767.326
909,0,-0.998532,-17.1276,-2.54197,347.891,1061.02,358.806,12.6293,-74.2247,-34.8928,-238.168,-172.77,-759.408
910,0,-0.918152,-17.793,-2.91645,345.415,1058.27,351.298,8.03798,-66.5382,-37.4474,-247.574,-274.897,-750.777
911,0,-0.87787,-18.374,-3.30225,342.88,1054.56,343.872,4.02821,-58.0996,-38.5807,-253.528,-370.848,-742.593
912,0,-0.870599,-18.8661,-3.68092,340.327,1049.97,336.53,0.727031,-49.2187,-37.8666,-255.266,-458.765,-734.234
913,0,-0.884322,-19.2623,-4.04384,337.773,1044.61,329.26,-1.37226,-39.6195,-36.2922,-255.379,-536.346,-726.995
914,0,-0.910815,-19.5675,-4.36177,335.275,1038.59,322.064,-2.64933,-30.511,-31.7931,-249.782,-602.126,-719.619
915,0,-0.940224,-19.7857,-4.62544,332.847,1032.05,314.928,-2.94087,-21.8243,-26.367,-242.817,-653.899,-713.566
916,0,-0.96337,-19.9221,-4.82289,330.497,1025.15,307.847,-2.31461,-13.6372,-19.7447,-235.048,-690.377,-708.07
917,0,-0.975922,-19.9905,-4.94718,328.24,1018.05,300.803,-1.25524,-6.83856,-12.429,-225.714,-709.653,-704.399
918,0,-0.979072,-20.005,-4.99811,326.057,1010.94,293.794,-0.314989,-1.45107,-5.09297,-218.233,-710.618,-700.867
919,0,-0.958539,-19.9879,-4.97184,323.942,1004.01,286.791,2.05335,1.7055,2.62698,-211.477,-693.214,-700.337
920,0,-0.918093,-19.946,-4.87707,321.878,997.437,279.79,4.04454,4.19117,9.47663,-206.429,-657.439,-700.143
921,0,-0.848211,-19.8758,-4.64771,320.029,991.355,272.852,6.98827,7.02212,22.936,-184.891,-608.176,-693.786
922,0,-0.786392,-19.8376,-4.49785,317.897,986.061,265.815,6.18185,3.81705,14.9858,-213.185,-529.42,-703.731
923,0,-0.690732,-19.8404,-4.24967,315.832,981.516,258.744,9.566,-0.280038,24.8182,-206.503,-454.444,-707.033
924,0,-0.608695,-19.8811,-4.03929,313.621,977.965,251.665,8.20372,-4.07113,21.038,-221.127,-355.095,-707.933
925,0,-0.512705,-19.9819,-3.81249,311.33,975.401,244.539,9.59896,-10.0788,22.68,-229.147,-256.389,-712.554
926,0,-0.425544,-20.143,-3.63136,308.865,973.918,237.384,8.71615,-16.1093,18.113,-246.456,-148.326,-715.519
927,0,-0.337689,-20.3716,-3.4864,306.233,973.493,230.181,8.7855,-22.8581,14.4959,-263.196,-42.4802,-720.295
928,0,-0.256076,-20.6634,-3.40519,303.391,974.113,222.931,8.16134,-29.1854,8.12114,-284.207,61.9411,-725.009
929,0,-0.176245,-21.0183,-3.38914,300.339,975.703,215.622,7.98307,-35.4914,1.60492,-305.229,159.055,-730.897
930,0,-0.0969108,-21.4237,-3.44707,297.062,978.173,208.247,7.9334,-40.5373,-5.79238,-327.629,246.99,-737.557
931,0,-0.0136871,-21.8699,-3.57746,293.568,981.398,200.794,8.32237,-44.6215,-13.0399,-349.414,322.449,-745.25
932,0,0.0771933,-22.3436,-3.77807,289.867,985.234,193.257,9.08804,-47.3665,-20.0604,-370.172,383.681,-753.744
933,0,0.179816,-22.8307,-4.04116,285.976,989.527,185.628,10.2623,-48.7122,-26.3088,-389.054,429.237,-762.834
934,0,0.297474,-23.3173,-4.35666,281.921,994.111,177.907,11.7658,-48.66,-31.5501,-405.52,458.431,-772.133
935,0,0.431961,-23.7906,-4.71193,277.73,998.824,170.096,13.4488,-47.3242,-35.5272,-419.125,471.3,-781.096
936,0,0.582855,-24.2393,-5.09346,273.432,1003.51,162.205,15.0894,-44.8752,-38.1533,-429.738,468.51,-789.131
937,0,0.747353,-24.6548,-5.48749,269.059,1008.02,154.248,16.4498,-41.5438,-39.4027,-437.37,451.112,-795.703
938,0,0.927988,-25.0768,-5.86583,264.584,1012.18,146.167,18.0635,-42.2019,-37.8341,-447.47,416.136,-808.071
939,0,1.09343,-25.4179,-6.2629,260.082,1015.97,138.118,16.5438,-34.1141,-39.707,-450.212,378.728,-804.891
940,0,1.27552,-25.716,-6.61931,255.614,1019.24,130.046,18.2091,-29.8061,-35.6409,-446.796,327.42,-807.157
941,0,1.41477,-25.9665,-6.96162,251.148,1021.93,122.03,13.9248,-25.0526,-34.2311,-446.588,269.103,-801.655
942,0,1.56089,-26.1809,-7.25126,246.718,1023.98,113.998,14.6123,-21.4369,-28.9635,-442.974,204.611,-803.172
943,0,1.67872,-26.3608,-7.49801,242.308,1025.35,105.991,11.7836,-17.9967,-24.6752,-440.967,137.079,-800.7
944,0,1.74031,-26.51,-7.7082,237.902,1026.03,98.0351,6.15857,-14.912,-21.0196,-440.681,68.1996,-795.604
945,0,1.78741,-26.6187,-7.78718,233.72,1025.99,90.1713,4.7098,-10.8718,-7.89775,-418.137,-4.47035,-786.378
946,0,1.8134,-26.7302,-7.84983,229.441,1025.3,82.2144,2.59955,-11.1568,-6.26499,-427.881,-68.9745,-795.693
947,0,1.79378,-26.826,-7.85494,225.167,1023.97,74.2457,-1.96238,-9.57797,-0.510471,-427.465,-132.787,-796.868
948,0,1.82739,-26.8223,-7.6064,221.464,1022.12,66.3689,3.36118,0.370367,24.8539,-370.279,-184.977,-787.681
949,0,1.70727,-26.9379,-7.48288,217.2,1019.64,58.3349,-12.0125,-11.5551,12.3519,-426.361,-247.8,-803.407
950,0,1.58972,-27.023,-7.3238,212.787,1016.7,50.0885,-11.7542,-8.51178,15.9079,-441.325,-294.065,-824.635
951,0,1.40757,-27.1228,-7.33842,207.605,1013.33,41.3945,-18.2158,-9.97822,-1.46217,-518.252,-337.386,-869.404
952,0,1.29082,-27.1218,-6.86265,203.651,1009.64,33.0197,-11.6749,0.101599,47.5768,-395.358,-368.392,-837.481
953,0,1.05813,-27.2046,-6.75103,198.416,1005.66,23.9974,-23.2692,-8.28861,11.1622,-523.514,-398.195,-902.225
954,0,0.896437,-27.1772,-6.28909,193.962,1001.49,15.0236,-16.1689,2.7442,46.1938,-445.35,-417.161,-897.378
955,0,0.712058,-27.1791,-6.03895,188.616,997.178,5.42231,-18.4379,-0.187659,25.0141,-534.64,-431.293,-960.131
956,0,0.55221,-27.0883,-5.61643,183.585,992.784,-4.29635,-15.9848,9.07425,42.2524,-503.136,-439.417,-971.866
957,0,0.394101,-26.9862,-5.31565,177.976,988.377,-14.5598,-15.8108,10.2169,30.0776,-560.896,-440.711,-1026.34
958,0,0.271143,-26.7958,-4.94906,172.405,983.986,-25.0902,-12.2959,19.0342,36.6594,-557.099,-439.107,-1053.05
959,0,0.205108,-26.5589,-4.63972,166.482,979.676,-36.1095,-6.60344,23.6917,30.9335,-592.229,-431.013,-1101.93
960,0,0.155372,-26.2477,-4.34987,160.436,975.482,-47.4157,-4.97365,31.125,28.9857,-604.628,-419.348,-1130.61
961,0,0.153332,-25.874,-4.11386,154.163,971.452,-59.0861,-0.204036,37.3647,23.6007,-627.3,-402.975,-1167.05
962,0,0.128267,-25.473,-3.94308,147.696,967.601,-70.8234,-2.50642,40.0978,17.0785,-646.728,-385.153,-1173.72
963,0,0.228522,-24.9325,-3.77615,141.302,964.066,-83.0392,10.0255,54.0531,16.6925,-639.397,-353.467,-1221.58
964,0,0.256496,-24.4156,-3.70385,134.703,960.781,-95.0443,2.79734,51.6851,7.2301,-659.908,-328.511,-1200.51
965,0,0.33939,-23.8108,-3.67494,128.152,957.907,-107.211,8.28945,60.4876,2.89113,-655.04,-287.431,-1216.65
966,0,0.435472,-23.16,-3.67433,121.733,955.473,-119.269,9.60813,65.078,0.0604472,-641.941,-243.336,-1205.88
967,0,0.530841,-22.4727,-3.70409,115.48,953.558,-131.131,9.53695,68.7291,-2.97553,-625.284,-191.528,-1186.14
968,0,0.645123,-21.7574,-3.72851,109.494,952.229,-142.736,11.4282,71.5312,-2.44218,-598.626,-132.93,-1160.53
969,0,0.723042,-21.0212,-3.76077,103.794,951.564,-153.96,7.79193,73.6207,-3.22611,-569.96,-66.489,-1122.42
970,0,0.819726,-20.2767,-3.83842,98.1938,951.63,-165.032,9.66836,74.4458,-7.76435,-560.051,6.65784,-1107.15
971,0,0.883191,-19.5409,-3.77839,93.3694,952.448,-175.293,6.34648,73.5787,6.00293,-482.436,81.7895,-1026.15
972,0,0.958864,-18.834,-3.7604,88.6114,954.107,-185.402,7.56731,70.6916,1.79852,-475.807,165.868,-1010.84
973,0,1.01963,-18.1424,-3.62667,84.5921,956.597,-194.839,6.0762,69.162,13.373,-401.928,249.01,-943.734
974,0,1.10349,-17.5072,-3.48111,80.8307,959.905,-203.941,8.38675,63.5196,14.5561,-376.137,330.77,-910.161
975,0,1.18022,-16.9175,-3.25381,77.6726,964.027,-212.513,7.67271,58.9734,22.7297,-315.81,412.226,-857.224
976,0,1.30945,-16.4154,-3.00572,74.8305,968.879,-220.763,12.9228,50.2036,24.8095,-284.208,485.235,-825.022
977,0,1.46235,-15.9328,-2.70515,72.6678,974.381,-228.617,15.29,48.2666,30.0566,-216.278,550.151,-785.397
978,0,1.6161,-15.6263,-2.39071,70.6368,980.484,-236.03,15.3752,30.6443,31.444,-203.096,610.358,-741.291
979,0,1.78887,-15.4459,-2.10532,68.7714,987.014,-243.127,17.2771,18.0443,28.5394,-186.542,652.993,-709.735
980,0,1.99364,-15.3933,-1.84983,67.066,993.843,-249.949,20.4766,5.25703,25.5494,-170.534,682.849,-682.195
981,0,2.23215,-15.4672,-1.63146,65.4818,1000.83,-256.536,23.8507,-7.38446,21.8363,-158.426,698.68,-658.692
982,0,2.49729,-15.6599,-1.45936,63.9724,1007.83,-262.923,26.5143,-19.2743,17.2098,-150.941,699.842,-638.738
983,0,2.80613,-15.9674,-1.33113,62.5063,1014.69,-269.179,30.8844,-30.7463,12.8239,-146.609,686.014,-625.542
984,0,3.14452,-16.3742,-1.25089,61.0536,1021.27,-275.335,33.8388,-40.6821,8.02371,-145.267,657.785,-615.65
985,0,3.50056,-16.861,-1.22008,59.5837,1027.43,-281.408,35.6039,-48.6813,3.08123,-146.987,615.966,-607.312
986,0,3.87187,-17.4117,-1.23506,58.0825,1033.04,-287.434,37.1309,-55.0681,-1.49798,-150.127,561.619,-602.528
987,0,4.25087,-18.0099,-1.29226,56.5351,1038,-293.433,37.9002,-59.8183,-5.72086,-154.734,495.946,-599.909
988,0,4.62349,-18.6333,-1.39136,54.9304,1042.21,-299.408,37.2616,-62.3426,-9.90937,-160.472,421.202,-597.516
989,0,4.99033,-19.2653,-1.52489,53.2643,1045.6,-305.378,36.684,-63.2032,-13.3532,-166.614,338.805,-596.967
990,0,5.31038,-19.8743,-1.70491,51.5137,1048.11,-311.302,32.0055,-60.9019,-18.0023,-175.054,250.983,-592.479
991,0,5.60782,-20.4621,-1.91456,49.6845,1049.71,-317.219,29.7437,-58.7743,-20.9649,-182.927,159.538,-591.636
992,0,5.8436,-20.9959,-2.15995,47.7772,1050.37,-323.083,23.5777,-53.387,-24.5387,-190.731,66.6499,-586.414
993,0,5.97721,-21.4758,-2.42483,45.8346,1050.28,-328.567,13.3617,-47.9838,-26.4877,-194.257,-9.799,-548.416
994,0,6.1737,-21.8563,-2.69827,43.7359,1049.08,-334.651,19.649,-38.0488,-27.3443,-209.866,-119.841,-608.402
995,0,6.28134,-22.1771,-2.97394,41.6541,1047.09,-340.412,10.764,-32.0875,-27.5668,-208.186,-198.364,-576.115
996,0,6.26695,-22.4107,-3.26197,39.5216,1044.34,-345.998,-1.43955,-23.3528,-28.8034,-213.248,-275.338,-558.543
997,0,6.21341,-22.5482,-3.47391,37.5832,1041.02,-351.258,-5.35414,-13.7507,-21.1942,-193.834,-331.521,-526.074
998,0,6.20661,-22.62,-3.76303,35.2953,1036.88,-357.044,-0.679518,-7.18655,-28.912,-228.797,-414.455,-578.535
999,0,6.09917,-22.6027,-3.87121,33.3239,1032.45,-362.495,-10.7444,1.73948,-10.8172,-197.135,-443.315,-545.129
1000,0,6.00913,-22.546,-4.07274,31.1027,1027.62,-368.095,-9.0033,5.66872,-20.1534,-222.123,-482.857,-559.938
1001,0,5.94296,-22.4841,-4.15201,28.977,1022.61,-373.832,-6.61739,6.18713,-7.9269,-212.57,-500.667,-573.701
1002,0,5.81482,-22.3624,-4.20259,26.8886,1017.54,-379.409,-12.8142,12.1658,-5.0581,-208.842,-507.188,-557.712
1003,0,5.67484,-22.2317,-4.19577,24.8185,1012.55,-385.021,-13.998,13.0784,0.682379,-207.008,-499.01,-561.193
1004,0,5.53252,-22.1092,-4.13592,22.7421,1007.78,-390.696,-14.2321,12.2501,5.98436,-207.64,-476.825,-567.561
1005,0,5.38326,-21.9668,-4.00475,20.6689,1003.31,-396.425,-14.9256,14.2397,13.1174,-207.322,-447.237,-572.854
1006,0,5.28024,-21.9573,-3.86314,18.5027,999.402,-402.364,-10.3018,0.944786,14.1608,-216.619,-390.691,-593.927
1007,0,5.12765,-21.8935,-3.71915,16.1903,996.035,-408.321,-15.2592,6.38349,14.3991,-231.236,-336.742,-595.728
1008,0,5.00203,-21.9388,-3.53897,13.8153,993.344,-414.436,-12.5622,-4.52944,18.0181,-237.496,-269.061,-611.463
1009,0,4.90313,-22.0372,-3.3602,11.2809,991.37,-420.737,-9.8902,-9.84367,17.8766,-253.448,-197.417,-630.11
1010,0,4.786,-22.1871,-3.19468,8.57699,990.157,-427.146,-11.7127,-14.9895,16.5526,-270.388,-121.272,-640.917
1011,0,4.67616,-22.3868,-3.05382,5.67131,989.714,-433.729,-10.9838,-19.9694,14.0859,-290.569,-44.328,-658.295
1012,0,4.55765,-22.6249,-2.92601,2.58646,990.023,-440.439,-11.8514,-23.8078,12.7804,-308.484,30.8752,-670.94
1013,0,4.44111,-22.8934,-2.8299,-0.704168,991.045,-447.323,-11.654,-26.8532,9.61157,-329.063,102.192,-688.446
1014,0,4.35347,-23.1795,-2.74835,-4.17147,992.714,-454.41,-8.76347,-28.6117,8.15473,-346.73,166.953,-708.744
1015,0,4.23045,-23.4752,-2.70535,-7.84211,994.948,-461.623,-12.3024,-29.5675,4.30018,-367.064,223.362,-721.273
1016,0,4.11763,-23.7646,-2.67696,-11.6711,997.639,-469.015,-11.2819,-28.9419,2.83886,-382.895,269.145,-739.205
1017,0,4.00144,-24.0381,-2.6665,-15.6476,1000.67,-476.575,-11.6185,-27.3505,1.04585,-397.653,303.233,-756.019
1018,0,3.94916,-24.2921,-2.64373,-19.717,1003.91,-484.388,-5.22817,-25.3957,2.27682,-406.943,324.285,-781.226
1019,0,3.86554,-24.5138,-2.63337,-23.8887,1007.23,-492.317,-8.3622,-22.1735,1.03603,-417.165,331.879,-792.906
1020,0,3.83451,-24.7205,-2.5954,-28.0724,1010.44,-500.401,-3.10287,-20.6685,3.79759,-418.369,320.852,-808.457
1021,0,3.77534,-24.8539,-2.57389,-32.3875,1013.57,-508.729,-5.91699,-13.3429,2.15106,-431.515,312.972,-832.742
1022,0,3.73471,-25.0005,-2.52831,-36.6574,1016.26,-517.089,-4.06277,-14.6588,4.55781,-426.988,268.376,-836.062
1023,0,3.73595,-25.0889,-2.45247,-40.9429,1018.56,-525.692,0.123968,-8.83622,7.58358,-428.553,230.98,-860.256
1024,0,3.7184,-25.1426,-2.38015,-45.2673,1020.35,-534.388,-1.75497,-5.37297,7.23247,-432.439,178.957,-869.62
1025,0,3.69443,-25.1645,-2.30783,-49.6166,1021.54,-543.178,-2.39701,-2.18959,7.23168,-434.931,118.446,-879.014
1026,0,3.62781,-25.1577,-2.23906,-53.9919,1022.05,-551.994,-6.66221,0.677042,6.87691,-437.531,51.1527,-881.624
1027,0,3.57966,-25.1327,-2.16558,-58.3734,1021.85,-560.902,-4.81537,2.506,7.34817,-438.149,-20.2775,-890.738
1028,0,3.48013,-25.0916,-2.10518,-62.7697,1020.9,-569.788,-9.95293,4.10255,6.03964,-439.624,-94.2826,-888.58
1029,0,3.38239,-25.0423,-2.02111,-67.1236,1019.22,-578.67,-9.77443,4.93754,8.40685,-435.393,-168.538,-888.252
1030,0,3.21322,-24.9966,-1.96914,-71.4792,1016.82,-587.451,-16.916,4.57162,5.19752,-435.557,-240.159,-878.048
1031,0,3.01275,-24.967,-1.91956,-75.7842,1013.74,-596.147,-20.0473,2.95798,4.95821,-430.506,-307.941,-869.679
1032,0,2.72215,-24.9636,-1.89591,-80.0171,1010.06,-604.629,-29.0607,0.336899,2.36521,-423.285,-368.261,-848.12
1033,0,2.45984,-24.9974,-1.83421,-84.0764,1005.84,-613.006,-26.2301,-3.38231,6.16973,-405.931,-421.715,-837.755
1034,0,2.17278,-25.0844,-1.76445,-87.9672,1001.2,-621.192,-28.7061,-8.695,6.97586,-389.083,-464.082,-818.533
1035,0,1.85818,-25.2442,-1.67192,-91.6296,996.264,-629.106,-31.46,-15.9838,9.2526,-366.236,-493.407,-791.454
1036,0,1.54012,-25.489,-1.56562,-95.0708,991.176,-636.759,-31.8063,-24.4775,10.6307,-344.126,-508.749,-765.282
1037,0,1.21589,-25.832,-1.44909,-98.2619,986.087,-644.107,-32.4228,-34.3046,11.6524,-319.105,-508.928,-734.824
1038,0,0.895491,-26.323,-1.40917,-101.409,981.099,-651.376,-32.04,-49.0927,3.99232,-314.73,-498.766,-726.843
1039,0,0.596899,-26.874,-1.20967,-103.887,976.523,-657.823,-29.8593,-55.102,19.95,-247.833,-457.621,-644.714
1040,0,0.290698,-27.5806,-1.10681,-106.296,972.378,-664.072,-30.6201,-70.6585,10.2859,-240.804,-414.479,-624.949
1041,0,-0.0524503,-28.4803,-1.1048,-108.56,968.782,-669.996,-34.3148,-89.9708,0.201213,-226.471,-359.654,-592.428
1042,0,-0.288879,-29.478,-0.968385,-110.277,965.973,-675.399,-23.6428,-99.7734,13.6412,-171.677,-280.845,-540.256
1043,0,-0.521513,-30.6355,-0.879466,-111.727,963.923,-680.408,-23.2634,-115.747,8.89192,-145.02,-205.088,-500.917
1044,0,-0.694238,-31.9408,-0.746391,-112.783,962.745,-684.987,-17.2725,-130.53,13.3074,-105.528,-117.773,-457.847
1045,0,-0.811773,-33.3934,-0.604827,-113.475,962.419,-689.191,-11.7535,-145.257,14.1564,-69.2941,-32.5859,-420.421
1046,0,-0.864805,-34.9847,-0.424583,-113.775,962.951,-693.01,-5.30326,-159.13,18.0244,-29.9789,53.2269,-381.964
1047,0,-0.876351,-36.702,-0.227251,-113.722,964.287,-696.453,-1.15462,-171.732,19.7332,5.3592,133.58,-344.235
1048,0,-0.795925,-38.5314,0.0284164,-113.29,966.337,-699.592,8.04263,-182.944,25.5668,43.2067,204.957,-313.938
1049,0,-0.597483,-40.4042,0.326396,-112.577,968.936,-702.604,19.8442,-187.277,29.7979,71.229,259.93,-301.224
1050,0,-0.364804,-42.3881,0.682023,-111.481,972.055,-705.214,23.2678,-198.388,35.5627,109.649,311.893,-260.955
1051,0,-0.0720514,-44.4109,1.07973,-110.117,975.505,-707.596,29.2753,-202.281,39.7702,136.393,344.998,-238.192
