Joints
100
,,Subject1:World_Root,,,,,,Subject1:World_Root,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX',RY',RZ',TX',TY',TZ'
,,deg,deg,deg,mm,mm,mm,deg/s,deg/s,deg/s,mm/s,mm/s,mm/s
1,,,,,,,,,,,,,
65,0,20.2625,-4.97828,-2.25119,94.6327,792.006,-554.128,-23.2722,-4.34541,-85.3757,-133.117,-593.174,118.941
66,0,20.0125,-5.02887,-3.09163,93.1618,786.753,-552.405,-24.9954,-5.05895,-84.0441,-147.09,-525.254,172.287
67,0,19.7674,-5.08729,-3.85471,91.6585,782.218,-550.17,-24.5089,-5.84267,-76.3078,-150.331,-453.55,223.565
68,0,19.5321,-5.11635,-4.54553,90.1261,778.466,-547.433,-23.5314,-2.90561,-69.0819,-153.239,-375.146,273.645
69,0,19.4035,-5.21915,-4.99845,88.8133,775.459,-544.299,-12.8641,-10.2801,-45.2918,-131.274,-300.741,313.467
70,0,19.3646,-5.33587,-5.25936,87.6734,773.286,-540.758,-3.88928,-11.6717,-26.0912,-113.995,-217.247,354.064
71,0,19.4532,-5.48638,-5.30758,86.7342,772.027,-536.839,8.85961,-15.0511,-4.82267,-93.9205,-125.962,391.906
72,0,19.659,-5.65839,-5.10834,86.0684,771.761,-532.521,20.5818,-17.201,19.9245,-66.5784,-26.6016,431.812
73,0,20.0087,-5.8657,-4.69154,85.6142,772.604,-527.817,34.9719,-20.731,41.68,-45.4202,84.3525,470.37
74,0,20.3819,-6.05658,-4.12772,85.3213,774.771,-522.49,37.315,-19.0876,56.3824,-29.2957,216.675,532.657
75,0,20.8965,-6.28292,-3.32708,85.241,778.285,-516.743,51.4655,-22.6348,80.0631,-8.02577,351.381,574.768
76,0,21.4668,-6.51723,-2.37502,85.2769,783.341,-510.398,57.027,-23.4301,95.2062,3.59416,505.608,634.503
77,0,22.04,-6.75308,-1.29537,85.3902,790.073,-503.362,57.3178,-23.5858,107.965,11.3264,673.205,703.585
78,0,22.591,-6.98091,-0.179967,85.4309,798.593,-495.587,55.0967,-22.7829,111.54,4.071,852.025,777.459
79,0,23.0594,-7.19112,0.930425,85.341,808.971,-486.997,46.8416,-21.0205,111.039,-8.99062,1037.76,859.076
80,0,23.3909,-7.39302,1.99669,85.0435,821.227,-477.539,33.1556,-20.1897,106.627,-29.7457,1225.57,945.756
81,0,23.5436,-7.56944,2.95864,84.4608,835.33,-467.197,15.2665,-17.6423,96.1947,-58.2725,1410.33,1034.17
82,0,23.4775,-7.71979,3.78108,83.5355,851.194,-455.981,-6.60718,-15.0352,82.2444,-92.5332,1586.44,1121.6
83,0,23.187,-7.83384,4.43882,82.2362,868.686,-443.97,-29.0563,-11.4046,65.7737,-129.928,1749.17,1201.11
84,0,22.6118,-7.91027,4.89995,80.5292,887.627,-431.21,-57.5189,-7.64366,46.1129,-170.7,1894.09,1276.05
85,0,21.7841,-7.91973,5.1848,78.454,907.783,-417.859,-82.7701,-0.945298,28.4853,-207.525,2015.57,1335.04
86,0,20.7461,-7.85799,5.30731,76.0831,928.95,-404.176,-103.794,6.17321,12.2503,-237.086,2116.69,1368.36
87,0,19.549,-7.70307,5.27763,73.4707,950.879,-390.431,-119.707,15.4927,-2.96729,-261.239,2192.94,1374.5
88,0,18.2691,-7.45322,5.1711,70.811,973.369,-376.95,-127.998,24.985,-10.653,-265.971,2249.03,1348.04
89,0,16.9437,-7.10579,5.00823,68.2352,996.283,-364.008,-132.539,34.7432,-16.2878,-257.578,2291.39,1294.27
90,0,15.7209,-6.67214,4.87507,65.9221,1019.44,-352.011,-122.278,43.3648,-13.3158,-231.315,2315.4,1199.64
91,0,14.4071,-6.12173,4.74086,63.9639,1042.94,-340.584,-131.382,55.041,-13.4205,-195.814,2350.32,1142.7
92,0,13.5066,-5.5562,4.71599,62.4598,1066.1,-331.06,-90.0427,56.5527,-2.48751,-150.413,2315.75,952.411
93,0,12.7817,-4.98813,4.71067,61.3815,1088.85,-323.004,-72.4902,56.8067,-0.532285,-107.83,2274.74,805.584
94,0,12.0677,-4.3615,4.74148,60.7583,1111.1,-315.821,-71.4018,62.6635,3.08165,-62.3219,2225.32,718.343
95,0,11.495,-3.74951,4.67403,60.3849,1132.56,-309.907,-57.2727,61.1989,-6.74537,-37.3382,2146.29,591.382
96,0,11.0312,-3.20141,4.49776,60.1958,1152.86,-305.2,-46.3763,54.81,-17.6273,-18.9062,2029.87,470.68
97,0,10.6932,-2.72027,4.3079,60.2395,1171.61,-301.445,-33.8064,48.1142,-18.9852,4.36939,1874.91,375.521
98,0,10.4823,-2.36218,4.08934,60.4137,1188.76,-298.566,-21.0919,35.8092,-21.8568,17.4209,1714.98,287.929
99,0,10.2896,-2.11949,3.80526,60.6082,1204.35,-296.095,-19.2653,24.2681,-28.4077,19.4468,1559.08,247.106
100,0,10.1952,-2.00924,3.55787,60.8961,1218.41,-294.114,-9.44436,11.0255,-24.7392,28.7857,1405.55,198.054
101,0,10.1969,-2.01315,3.35223,61.2472,1231.09,-292.324,0.171694,-0.391135,-20.5634,35.1101,1268.78,178.984
102,0,10.1274,-2.13251,3.21709,61.6029,1242.32,-290.921,-6.94417,-11.9361,-13.5145,35.5687,1122.51,140.336
103,0,9.9242,-2.30894,3.09963,61.9821,1252.92,-288.749,-20.324,-17.6432,-11.7458,37.9257,1059.94,217.187
104,0,10.2852,-2.58548,3.04728,62.2361,1262.31,-287.291,36.1003,-27.6534,-5.23528,25.3938,939.703,145.784
105,0,10.4506,-2.88343,3.0572,62.5146,1270.98,-285.389,16.542,-29.7947,0.992213,27.8525,866.091,190.243
106,0,10.5916,-3.20791,3.10901,62.6796,1279.03,-283.285,14.0993,-32.4489,5.18098,16.5015,805.485,210.413
107,0,10.3579,-3.42404,3.08774,62.7144,1286.59,-280.171,-23.3665,-21.6127,-2.12701,3.48091,756.335,311.333
108,0,10.333,-3.69351,3.11782,62.6944,1293.63,-277.075,-2.49012,-26.9471,3.00782,-2.00495,704.05,309.598
109,0,11.0541,-4.04965,3.35587,62.6763,1300.19,-274.607,72.1053,-35.6134,23.8054,-1.80081,655.138,246.85
110,0,11.7572,-4.28277,3.58302,62.6419,1306.14,-271.633,70.3107,-23.312,22.7146,-3.44887,595.391,297.35
111,0,12.0247,-4.47184,3.73906,62.332,1311.87,-267.681,26.7497,-18.9076,15.6041,-30.9855,573.027,395.194
112,0,12.3625,-4.58157,3.86182,62.0304,1316.82,-263.379,33.7838,-10.9726,12.2766,-30.1562,495.1,430.262
113,0,12.604,-4.69442,3.96957,61.4043,1321.44,-258.385,24.1448,-11.2848,10.7743,-62.6121,462.127,499.374
114,0,12.7937,-4.7631,4.06244,60.7325,1325.16,-252.833,18.9667,-6.86835,9.28744,-67.1856,371.385,555.176
115,0,12.7,-4.80513,4.12438,59.9687,1327.91,-246.51,-9.36188,-4.20321,6.19349,-76.3752,275.815,632.331
116,0,12.7708,-4.84071,4.10599,58.9265,1329.64,-239.488,7.07625,-3.55823,-1.83835,-104.225,172.544,702.183
117,0,12.6369,-4.88443,3.99419,57.662,1330.02,-231.641,-13.3869,-4.37192,-11.1803,-126.447,37.8728,784.747
118,0,11.9799,-4.91828,3.67062,56.1123,1328.98,-222.444,-65.6996,-3.38496,-32.3567,-154.973,-104.225,919.694
119,0,11.682,-5.01915,3.33229,54.2246,1326.34,-213.173,-29.7921,-10.0869,-33.8334,-188.768,-263.512,927.031
120,0,10.5245,-5.08922,2.64286,51.8072,1322.05,-202.578,-115.749,-7.00645,-68.9426,-241.736,-429.356,1059.55
121,0,10.0393,-5.16753,2.07569,49.4577,1316.2,-192.146,-48.5177,-7.8312,-56.7176,-234.951,-584.471,1043.17
122,0,8.88519,-5.14073,1.23296,46.6687,1308.9,-180.639,-115.416,2.6797,-84.2727,-278.898,-730.479,1150.7
123,0,7.98984,-5.05801,0.54726,44.1674,1300.18,-169.575,-89.5348,8.27162,-68.5699,-250.131,-871.336,1106.43
124,0,7.40802,-4.97398,0.0472776,41.8763,1290.15,-158.884,-58.1813,8.40331,-49.9982,-229.111,-1003.24,1069.13
125,0,6.18632,-4.73095,-0.526971,39.631,1279.26,-147.73,-122.17,24.3033,-57.4249,-224.529,-1088.88,1115.32
126,0,5.60699,-4.48978,-0.807366,37.9565,1267.39,-137.317,-57.9332,24.1172,-28.0395,-167.459,-1186.99,1041.3
127,0,4.84173,-4.16062,-1.05321,36.4439,1254.79,-127.027,-76.526,32.916,-24.5843,-151.251,-1260.13,1029.06
128,0,3.86389,-3.7204,-1.2261,35.2481,1241.63,-116.655,-97.784,44.0213,-17.2891,-119.587,-1316.43,1037.16
129,0,3.26445,-3.29784,-1.20222,34.3569,1228.01,-107.285,-59.9436,42.2564,2.38747,-89.1168,-1361.75,937.068
130,0,2.3232,-2.80621,-1.102,33.6362,1213.94,-97.9737,-94.1253,49.1634,10.0222,-72.0743,-1406.78,931.089
131,0,1.70975,-2.31521,-0.938906,33.0588,1199.87,-89.3636,-61.3452,49.0993,16.3096,-57.7401,-1407.34,861.008
132,0,1.02413,-1.8119,-0.72143,32.5829,1185.78,-81.2018,-68.5612,50.3316,21.7476,-47.5861,-1408.67,816.181
133,0,0.266503,-1.30744,-0.457002,32.1591,1171.87,-73.3883,-75.7631,50.4456,26.4428,-42.3834,-1391.48,781.35
134,0,-0.355012,-0.826721,-0.240566,31.6185,1158.32,-66.4017,-62.1515,48.072,21.6436,-54.0577,-1355.23,698.654
135,0,-0.889324,-0.370862,-0.0867806,30.9805,1145.38,-60.07,-53.4312,45.5859,15.3785,-63.801,-1293.54,633.178
136,0,-1.48197,0.0448585,0.0181877,30.1596,1133.2,-54.4221,-59.2647,41.572,10.4968,-82.0862,-1217.75,564.782
137,0,-1.94576,0.357078,0.0440335,29.1183,1122.7,-49.2803,-46.3792,31.2219,2.58458,-104.134,-1050.71,514.188
138,0,-2.43568,0.683415,0.0622493,28.1901,1113,-44.6857,-48.9917,32.6337,1.82158,-92.8136,-969.768,459.454
139,0,-2.89061,0.986167,0.0678453,27.2722,1104.65,-40.6723,-45.4932,30.2752,0.559598,-91.7928,-834.715,401.343
140,0,-3.29535,1.25611,0.0620429,26.3553,1097.8,-37.2101,-40.4732,26.994,-0.580243,-91.695,-684.977,346.219
141,0,-3.64035,1.49424,0.0499823,25.4481,1092.5,-34.2657,-34.5007,23.8137,-1.20606,-90.716,-529.73,294.44
142,0,-3.91998,1.70834,0.0381633,24.5605,1088.76,-31.8027,-27.963,21.4099,-1.1819,-88.7601,-374.15,246.302
143,0,-4.12956,1.90622,0.032159,23.7101,1086.53,-29.7819,-20.9574,19.7878,-0.600435,-85.0441,-223.207,202.077
144,0,-4.26637,2.09243,0.0364983,22.9037,1085.72,-28.1597,-13.6812,18.6214,0.433931,-80.6345,-80.4901,162.221
145,0,-4.32569,2.27971,0.0526638,22.1484,1086.23,-26.8976,-5.93253,18.728,1.61655,-75.5304,50.1513,126.215
146,0,-4.30946,2.46893,0.0818039,21.4485,1087.9,-25.9465,1.62294,18.9213,2.91401,-69.9894,167.406,95.1059
147,0,-4.21873,2.66541,0.122164,20.8036,1090.59,-25.2685,9.07305,19.648,4.03605,-64.495,269.127,67.8001
148,0,-4.26517,2.87361,0.25027,20.3064,1094.37,-24.3804,-4.64423,20.82,12.8105,-49.7203,377.846,88.8137
149,0,-3.98937,3.08682,0.275947,19.7573,1098.46,-24.2786,27.5803,21.3216,2.56767,-54.9056,409.234,10.179
150,0,-3.65965,3.31083,0.31287,19.215,1103.24,-24.2609,32.9726,22.4008,3.69232,-54.2259,477.743,1.76504
151,0,-3.29887,3.53602,0.352157,18.6979,1108.42,-24.3396,36.0776,22.5185,3.9287,-51.7175,517.857,-7.86781
152,0,-2.91483,3.75736,0.38674,18.2005,1113.87,-24.4979,38.4038,22.134,3.45832,-49.7406,545.359,-15.8345
153,0,-2.71809,3.96256,0.419395,17.61,1119.69,-24.2987,19.6744,20.5207,3.26552,-59.0434,581.586,19.9193
154,0,-2.29161,4.16196,0.424077,17.1946,1125.21,-24.7594,42.6476,19.9393,0.468215,-41.5429,552.022,-46.0606
155,0,-1.84706,4.34226,0.40853,16.7039,1130.8,-25.1376,44.4554,18.0306,-1.55471,-49.066,559.151,-37.8223
156,0,-1.42328,4.48999,0.36733,16.1737,1136.28,-25.514,42.3778,14.7731,-4.11999,-53.0248,547.6,-37.6379
157,0,-1.02444,4.60634,0.299514,15.6073,1141.56,-25.8961,39.8837,11.6349,-6.78161,-56.6342,528.24,-38.2155
158,0,-0.654601,4.69264,0.204269,15.0029,1146.59,-26.282,36.9839,8.62947,-9.52453,-60.4424,502.968,-38.592
159,0,-0.315268,4.75075,0.0833658,14.3619,1151.31,-26.6714,33.9333,5.81104,-12.0903,-64.1058,472.14,-38.9395
160,0,-0.00850713,4.78662,-0.0613512,13.6703,1155.68,-27.0639,30.6761,3.58679,-14.4717,-69.1601,436.926,-39.2484
161,0,0.265752,4.80667,-0.225151,12.9316,1159.66,-27.4601,27.4259,2.00577,-16.38,-73.863,397.778,-39.6229
162,0,0.508321,4.81819,-0.401951,12.1523,1163.21,-27.8631,24.2569,1.15131,-17.6799,-77.9334,355.673,-40.2983
163,0,0.720791,4.82888,-0.584763,11.3341,1166.33,-28.2789,21.247,1.06956,-18.2813,-81.8211,311.422,-41.5767
164,0,0.905288,4.84492,-0.766494,10.4838,1168.98,-28.714,18.4497,1.60364,-18.1731,-85.0262,265.419,-43.5092
165,0,1.06447,4.87349,-0.939482,9.60579,1171.17,-29.1822,15.9182,2.85668,-17.2988,-87.8038,218.868,-46.8185
166,0,1.20106,4.91814,-1.0968,8.70962,1172.9,-29.6937,13.6587,4.46592,-15.7321,-89.617,172.722,-51.1583
167,0,1.31808,4.98206,-1.2322,7.79961,1174.17,-30.2654,11.7025,6.39122,-13.54,-91.0007,127.53,-57.1605
168,0,1.41815,5.0659,-1.34097,6.88363,1175.02,-30.9128,10.0063,8.38402,-10.877,-91.5981,84.5194,-64.7496
169,0,1.50379,5.16974,-1.41969,5.96352,1175.46,-31.6532,8.5644,10.3848,-7.87158,-92.0118,44.2743,-74.0359
170,0,1.57707,5.2937,-1.46764,5.04168,1175.53,-32.5061,7.32758,12.3954,-4.79535,-92.1834,7.37906,-85.2905
171,0,1.64061,5.43223,-1.48287,4.11555,1175.28,-33.4864,6.35396,13.8535,-1.52293,-92.6127,-25.4989,-98.0321
172,0,1.69598,5.58516,-1.46738,3.18531,1174.74,-34.613,5.53741,15.2927,1.5497,-93.0245,-54.0376,-112.655
173,0,1.74487,5.75307,-1.42411,2.24281,1173.95,-35.9029,4.88885,16.7913,4.32691,-94.2499,-78.4993,-128.99
174,0,1.789,5.93275,-1.35417,1.2951,1172.97,-37.3699,4.41303,17.9675,6.99385,-94.7709,-98.2761,-146.702
175,0,1.82589,6.12313,-1.26377,0.325035,1171.83,-39.0236,3.68943,19.038,9.03954,-97.0066,-113.797,-165.369
176,0,2.10268,6.35071,-1.11868,-0.616983,1170.51,-41.3218,27.6789,22.7586,14.509,-94.2018,-132.239,-229.819
177,0,2.20056,6.57363,-0.984129,-1.60398,1169.14,-43.5729,9.78807,22.2912,13.4552,-98.6995,-137.246,-225.109
178,0,2.12724,6.79252,-0.883472,-2.6956,1167.77,-45.5739,-7.33189,21.8895,10.0657,-109.162,-136.459,-200.098
179,0,2.07085,7.05879,-0.759923,-3.8052,1166.38,-47.877,-5.63935,26.6265,12.3549,-110.96,-139.189,-230.309
180,0,2.02708,7.35463,-0.623819,-4.91458,1164.98,-50.4102,-4.37723,29.5845,13.6104,-110.939,-140.5,-253.328
181,0,1.9873,7.6789,-0.481301,-6.02059,1163.59,-53.1328,-3.97773,32.4268,14.2518,-110.601,-138.45,-272.259
182,0,1.9475,8.02886,-0.335168,-7.11875,1162.25,-56.0242,-3.98044,34.9963,14.6133,-109.816,-134.575,-289.138
183,0,1.90349,8.40243,-0.187149,-8.19417,1160.96,-59.0551,-4.40048,37.3574,14.8019,-107.542,-128.424,-303.087
184,0,1.8527,8.79513,-0.0378224,-9.22992,1159.76,-62.1984,-5.07946,39.269,14.9327,-103.575,-120.485,-314.333
185,0,2.40517,9.25949,0.167173,-9.94022,1158.44,-66.5624,55.2478,46.4366,20.4995,-71.0298,-131.536,-436.398
186,0,2.18092,9.59526,0.277689,-11.0202,1157.52,-69.4025,-22.4251,33.5766,11.0516,-107.994,-92.3395,-284.009
187,0,1.98768,9.98537,0.41483,-11.8958,1156.69,-72.5262,-19.3241,39.0111,13.7141,-87.5638,-83.1962,-312.376
188,0,1.82137,10.3673,0.565809,-12.6216,1155.98,-75.729,-16.631,38.1897,15.098,-72.5798,-71.1083,-320.281
189,0,1.67424,10.7159,0.724847,-13.2172,1155.4,-78.9691,-14.7129,34.866,15.9038,-59.5595,-57.888,-324.001
190,0,1.54265,11.0149,0.886636,-13.687,1154.95,-82.2164,-13.1597,29.8986,16.1789,-46.9779,-44.5962,-324.73
191,0,1.42538,11.2492,1.04639,-14.0321,1154.64,-85.4462,-11.7261,23.429,15.9759,-34.5157,-31.5189,-322.987
192,0,1.3221,11.4067,1.19929,-14.2633,1154.44,-88.6404,-10.3284,15.7507,15.289,-23.1122,-19.1569,-319.421
193,0,1.23355,11.4766,1.3405,-14.3851,1154.37,-91.7887,-8.85504,6.99189,14.1218,-12.1807,-7.53403,-314.822
194,0,1.16043,11.4527,1.46647,-14.4127,1154.4,-94.8854,-7.31226,-2.3921,12.5965,-2.76789,2.99215,-309.671
