Joints
100
,,Subject1:World_Root,,,,,,Subject1:World_Root,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX',RY',RZ',TX',TY',TZ'
,,deg,deg,deg,mm,mm,mm,deg/s,deg/s,deg/s,mm/s,mm/s,mm/s
427,0,-3.18832,10.7885,0.944584,-167.529,880.213,-310.199,1.75092,-97.4411,1.02539,933.415,695.312,165.412
428,0,-3.02334,9.62824,0.916534,-157.916,887.903,-308.835,16.4973,-116.029,-2.80501,961.36,768.977,136.411
429,0,-2.67956,8.2721,0.87791,-148.11,896.172,-307.851,34.3784,-135.614,-3.86239,980.526,826.967,98.4013
430,0,-2.32934,6.75815,0.874611,-137.998,904.958,-307.065,35.0215,-151.395,-0.329855,1011.24,878.59,78.6483
431,0,-1.90266,5.0815,0.899741,-127.806,914,-306.574,42.6682,-167.665,2.51296,1019.16,904.232,49.0487
432,0,-1.41602,3.26781,0.963278,-117.637,923.09,-306.351,48.6646,-181.369,6.35373,1016.96,908.995,22.3011
433,0,-0.894437,1.35057,1.07783,-107.562,932.02,-306.34,52.1578,-191.724,11.4549,1007.48,892.925,1.09673
434,0,-0.367436,-0.627551,1.25014,-97.6468,940.583,-306.444,52.7,-197.812,17.2309,991.522,856.346,-10.3593
435,0,0.134201,-2.60838,1.48072,-87.925,948.598,-306.552,50.1637,-198.083,23.0578,972.179,801.438,-10.8629
436,0,0.585213,-4.54402,1.75043,-78.4576,955.901,-306.562,45.1012,-193.563,26.9719,946.735,730.294,-0.989437
437,0,0.961653,-6.40038,2.04123,-69.2783,962.36,-306.382,37.644,-185.636,29.0799,917.929,646.001,18.0423
438,0,1.26018,-8.13572,2.3646,-60.331,967.872,-305.942,29.853,-173.534,32.3363,894.731,551.14,44.024
439,0,1.45226,-9.72962,2.65192,-51.7196,972.372,-305.165,19.208,-159.39,28.7319,861.146,449.991,77.6649
440,0,1.61518,-11.1695,2.95846,-43.2923,975.779,-304.119,16.2915,-143.993,30.6549,842.725,340.754,104.594
441,0,1.71019,-12.4507,3.24704,-35.0729,978.097,-302.722,9.50161,-128.117,28.858,821.943,231.808,139.651
442,0,1.76658,-13.5759,3.52796,-26.9965,979.323,-300.996,5.63848,-112.518,28.0911,807.642,122.541,172.669
443,0,1.79186,-14.5511,3.82522,-19,979.471,-298.923,2.52785,-97.525,29.7269,799.647,14.8654,207.227
444,0,1.80836,-15.3921,4.09111,-11.0666,978.624,-296.573,1.65069,-84.096,26.5882,793.342,-84.7936,235.081
445,0,1.83275,-16.1136,4.3762,-3.07703,976.835,-293.959,2.43831,-72.1512,28.509,798.954,-178.868,261.399
446,0,1.84996,-16.7336,4.6691,4.98612,974.194,-291.066,1.72149,-62.0007,29.2905,806.314,-264.12,289.237
447,0,1.89508,-17.2598,4.93981,13.1349,970.782,-288.012,4.51217,-52.6172,27.0705,814.88,-341.213,305.393
448,0,1.96469,-17.7146,5.19288,21.4401,966.709,-284.832,6.96024,-45.478,25.3072,830.522,-407.279,317.994
449,0,2.05982,-18.1127,5.40653,29.9304,962.079,-281.596,9.51311,-39.8176,21.3648,849.024,-462.949,323.659
450,0,2.17681,-18.4639,5.55416,38.6188,957.002,-278.375,11.6996,-35.1174,14.7638,868.839,-507.76,322.106
451,0,2.32652,-18.7767,5.62129,47.5206,951.58,-275.269,14.9703,-31.2782,6.71314,890.182,-542.2,310.534
452,0,2.49648,-19.0591,5.58615,56.6198,945.931,-272.35,16.9963,-28.2363,-3.5149,909.918,-564.855,291.994
453,0,2.67778,-19.3145,5.44816,65.9198,940.182,-269.669,18.1305,-25.5394,-13.7986,930.007,-574.958,268.051
454,0,2.89082,-19.5382,5.17625,75.3227,934.481,-267.31,21.3037,-22.3754,-27.1909,940.286,-570.089,235.87
455,0,3.04325,-19.7372,4.84599,84.975,928.89,-265.191,15.2426,-19.8945,-33.0261,965.232,-559.109,211.948
456,0,3.12759,-19.9162,4.54982,95.0608,923.593,-263.148,8.43447,-17.9,-29.6167,1008.57,-529.635,204.295
457,0,3.1295,-20.0532,4.28532,105.54,918.658,-261.155,0.190754,-13.7085,-26.4502,1047.91,-493.538,199.282
458,0,3.03933,-20.1283,4.07001,116.405,914.13,-259.171,-9.01658,-7.5086,-21.5309,1086.52,-452.751,198.382
459,0,2.84555,-20.1203,3.90277,127.596,910.039,-257.149,-19.3787,0.807328,-16.7246,1119.11,-409.12,202.268
460,0,2.54555,-19.9964,3.77852,139.043,906.39,-255.052,-30,12.3896,-12.4243,1144.67,-364.906,209.618
461,0,2.15299,-19.7361,3.66567,150.597,903.167,-252.89,-39.2561,26.028,-11.2857,1155.42,-322.33,216.272
462,0,1.68384,-19.3172,3.55555,162.163,900.332,-250.664,-46.9148,41.8873,-11.0115,1156.59,-283.468,222.552
463,0,1.15305,-18.7194,3.4292,173.632,897.858,-248.367,-53.0791,59.7776,-12.635,1146.88,-247.431,229.667
464,0,0.583864,-17.9272,3.28423,184.922,895.714,-245.996,-56.9183,79.2222,-14.4973,1129.01,-214.422,237.133
465,0,-0.00577665,-16.9312,3.12172,195.959,893.872,-243.546,-58.9641,99.6045,-16.2507,1103.69,-184.172,245.027
466,0,-0.597779,-15.7248,2.95163,206.686,892.312,-241.013,-59.2002,120.634,-17.0086,1072.72,-155.938,253.306
467,0,-1.1799,-14.306,2.78836,217.059,891.021,-238.393,-58.2117,141.88,-16.3277,1037.28,-129.187,262
468,0,-1.74502,-12.6762,2.6478,227.042,889.984,-235.686,-56.5126,162.98,-14.0559,998.282,-103.647,270.717
469,0,-2.29087,-10.841,2.54305,236.601,889.188,-232.896,-54.5852,183.526,-10.4747,955.985,-79.5662,278.994
470,0,-2.81447,-8.80947,2.49134,245.721,888.612,-230.037,-52.3596,203.15,-5.17107,911.994,-57.6973,285.837
471,0,-3.31806,-6.59522,2.49972,254.376,888.225,-227.126,-50.3595,221.425,0.838171,865.458,-38.6357,291.136
472,0,-3.80128,-4.20464,2.57683,262.563,887.999,-224.175,-48.322,239.058,7.71107,818.673,-22.5782,295.126
473,0,-4.27154,-1.66361,2.73366,270.278,887.888,-221.204,-47.0259,254.103,15.6828,771.552,-11.1461,297.116
474,0,-4.72634,1.00813,2.95232,277.484,887.845,-218.234,-45.4794,267.174,21.8665,720.581,-4.26769,296.959
475,0,-5.17307,3.78134,3.24573,284.21,887.822,-215.272,-44.6738,277.321,29.3404,672.564,-2.2769,296.168
476,0,-5.61343,6.6269,3.61295,290.472,887.772,-212.34,-44.0359,284.556,36.7221,626.272,-5.00679,293.25
477,0,-6.0484,9.5129,4.06917,296.332,887.643,-209.456,-43.4971,288.6,45.6219,586,-12.9461,288.36
478,0,-6.4556,12.4001,4.561,301.72,887.397,-206.67,-40.7194,288.717,49.1834,538.772,-24.5929,278.659
479,0,-6.77334,15.2589,5.13605,306.824,886.979,-204.088,-31.7741,285.882,57.5048,510.412,-41.8007,258.161
480,0,-7.18989,18.0435,5.69999,311.479,886.611,-201.371,-41.6554,278.459,56.3934,465.444,-36.8297,271.721
481,0,-7.6018,20.7249,6.40654,315.878,885.869,-198.92,-41.1904,268.139,70.6559,439.888,-74.1303,245.044
482,0,-7.99265,23.2633,7.09892,320.007,885.103,-196.539,-39.0852,253.838,69.2379,412.932,-76.6039,238.147
483,0,-8.31828,25.6624,7.75026,323.801,884.213,-194.355,-32.5628,239.918,65.134,379.446,-89.0791,218.396
484,0,-8.64021,27.8891,8.40847,327.367,883.248,-192.295,-32.1931,222.668,65.8208,356.552,-96.4522,205.979
485,0,-8.94228,29.9367,9.0348,330.666,882.234,-190.36,-30.2069,204.754,62.6328,329.959,-101.358,193.505
486,0,-9.22331,31.7999,9.62811,333.718,881.2,-188.543,-28.1031,186.323,59.3306,305.161,-103.414,181.736
487,0,-9.47367,33.4822,10.1377,336.436,880.177,-186.793,-25.0361,168.232,50.9629,271.773,-102.335,174.935
488,0,-9.69194,34.9902,10.5722,338.842,879.19,-185.1,-21.8274,150.805,43.4501,240.624,-98.747,169.355
489,0,-9.86458,36.3395,10.9188,340.925,878.255,-183.448,-17.2636,134.925,34.6515,208.342,-93.4482,165.196
490,0,-9.98841,37.5456,11.1756,342.683,877.403,-181.813,-12.3828,120.606,25.6845,175.801,-85.181,163.449
491,0,-10.0373,38.6427,11.3069,344.053,876.632,-180.176,-4.88452,109.717,13.1292,136.93,-77.0748,163.686
492,0,-9.94538,39.6275,11.2886,345.103,876.057,-178.504,9.1872,98.4766,-1.82451,104.994,-57.5006,167.215
493,0,-9.74301,40.5438,11.1726,345.983,875.662,-176.829,20.2369,91.6348,-11.6049,87.9914,-39.5298,167.514
494,0,-9.36017,41.4171,10.8357,346.505,875.384,-175.177,38.2844,87.324,-33.6861,52.2763,-27.8175,165.251
495,0,-8.83706,42.2633,10.3383,346.788,875.232,-173.534,52.3107,84.6247,-49.7457,28.2675,-15.1575,164.258
496,0,-8.21232,43.0906,9.71807,346.907,875.202,-171.918,62.474,82.7314,-62.0208,11.9418,-3.016,161.628
497,0,-7.49363,43.9039,8.9798,346.896,875.279,-170.342,71.8692,81.3305,-73.8265,-1.15335,7.66516,157.602
498,0,-6.70038,44.699,8.14481,346.811,875.457,-168.817,79.3252,79.5051,-83.4996,-8.51452,17.792,152.446
499,0,-5.84288,45.4684,7.22293,346.691,875.73,-167.357,85.7499,76.9363,-92.188,-11.9746,27.3585,146.064
500,0,-4.83173,46.2442,6.1115,346.454,875.984,-166.018,101.115,77.5869,-111.142,-23.7435,25.3201,133.9
501,0,-4.02949,46.8603,5.2235,346.55,876.55,-164.648,80.2236,61.6093,-88.8001,9.64105,56.6006,136.943
502,0,-3.11145,47.4397,4.19208,346.604,877.087,-163.435,91.8047,57.9333,-103.143,5.45084,53.7217,121.284
503,0,-2.23275,47.9172,3.18593,346.788,877.696,-162.307,87.87,47.7543,-100.615,18.391,60.9279,112.864
504,0,-1.40492,48.2656,2.21899,347.087,878.356,-161.277,82.7831,34.8374,-96.6933,29.8917,65.9406,102.94
505,0,-0.66718,48.4766,1.33545,347.54,879.059,-160.345,73.7736,21.0985,-88.3545,45.2757,70.3216,93.2753
506,0,-0.0340636,48.5374,0.555727,348.144,879.786,-159.508,63.3117,6.08058,-77.9722,60.3557,72.7177,83.6536
507,0,0.545379,48.4232,-0.239367,348.707,880.483,-158.727,57.9443,-11.4173,-79.5094,56.3651,69.6838,78.0731
508,0,0.889663,48.1536,-0.731793,349.619,881.223,-158.048,34.4284,-26.956,-49.2425,91.1772,74.0349,67.9523
509,0,1.10314,47.7255,-1.1099,350.614,881.921,-157.411,21.3481,-42.8171,-37.8111,99.5368,69.7732,63.6339
510,0,1.16683,47.1472,-1.33197,351.74,882.571,-156.817,6.36899,-57.8217,-22.207,112.548,64.975,59.4378
511,0,1.09198,46.4622,-1.37143,353.037,883.142,-156.277,-7.48524,-68.5047,-3.9458,129.732,57.1132,54.0271
512,0,0.899382,45.6192,-1.3336,354.349,883.638,-155.7,-19.2599,-84.2999,3.78355,131.133,49.6626,57.6392
513,0,0.595756,44.66,-1.18877,355.725,884.039,-155.087,-30.3626,-95.9239,14.4831,137.612,40.0662,61.3406
514,0,0.197444,43.5993,-0.949955,357.156,884.339,-154.422,-39.8313,-106.063,23.8811,143.155,29.9633,66.5054
515,0,-0.275308,42.4522,-0.637674,358.623,884.535,-153.687,-47.2751,-114.709,31.2281,146.639,19.6517,73.5134
516,0,-0.804103,41.2333,-0.273868,360.095,884.632,-152.858,-52.8796,-121.891,36.3805,147.212,9.64403,82.8668
517,0,-1.37006,39.8954,0.121919,361.509,884.64,-151.938,-56.5955,-133.791,39.5788,141.394,0.852346,91.9983
518,0,-1.95467,38.5754,0.535126,362.905,884.585,-150.913,-58.4609,-131.998,41.3207,139.669,-5.49555,102.541
519,0,-2.55214,37.2194,0.953302,364.198,884.474,-149.759,-59.7469,-135.607,41.8176,129.229,-11.158,115.412
520,0,-3.09108,35.8931,1.34243,365.37,884.345,-148.541,-53.8943,-132.624,38.9129,117.207,-12.8865,121.747
521,0,-3.63008,34.4974,1.69982,366.267,884.252,-147.195,-53.9001,-139.567,35.7388,89.711,-9.29236,134.632
522,0,-4.13485,33.0924,2.02385,366.878,884.228,-145.759,-50.4764,-140.503,32.4033,61.0828,-2.37823,143.567
523,0,-4.58583,31.6838,2.30944,367.134,884.319,-144.265,-45.0983,-140.86,28.5592,25.5883,9.05395,149.445
524,0,-4.99495,30.2793,2.54587,366.941,884.583,-142.693,-40.9125,-140.456,23.6429,-19.2046,26.4466,157.204
525,0,-5.3363,28.8822,2.74573,366.257,885.06,-141.105,-34.1341,-139.702,19.9854,-68.4619,47.7314,158.784
526,0,-5.62097,27.4988,2.90437,364.996,885.802,-139.491,-28.4676,-138.344,15.8648,-126.103,74.1422,161.363
527,0,-5.84315,26.1341,3.02915,363.106,886.843,-137.878,-22.2179,-136.472,12.4777,-188.953,104.171,161.371
528,0,-6.00138,24.7937,3.12127,360.534,888.214,-136.277,-15.8226,-134.034,9.2116,-257.236,137.049,160.092
529,0,-6.10283,23.4853,3.20224,357.279,889.935,-134.701,-10.145,-130.842,8.09755,-325.453,172.085,157.601
530,0,-6.15096,22.2173,3.27281,353.316,892.014,-133.151,-4.81298,-126.804,7.05684,-396.362,207.883,154.993
531,0,-6.1516,20.9974,3.33731,348.653,894.449,-131.621,-0.064033,-121.991,6.44975,-466.263,243.509,152.972
532,0,-6.11249,19.8362,3.39635,343.311,897.227,-130.1,3.9108,-116.121,5.90431,-534.23,277.781,152.096
533,0,-6.0511,18.7454,3.44069,337.31,900.33,-128.557,6.13914,-109.079,4.43354,-600.106,310.385,154.319
534,0,-5.96089,17.7361,3.47501,330.729,903.724,-127.006,9.02029,-100.922,3.43208,-658.107,339.371,155.103
535,0,-5.85222,16.8211,3.48049,323.61,907.376,-125.427,10.8678,-91.4991,0.548507,-711.876,365.192,157.876
536,0,-5.72737,16.0117,3.44102,316.015,911.252,-123.817,12.4843,-80.9461,-3.94766,-759.527,387.591,160.991
537,0,-5.58746,15.3178,3.34383,308.013,915.325,-122.184,13.9913,-69.3916,-9.71876,-800.198,407.356,163.28
538,0,-5.43095,14.7444,3.18496,299.688,919.583,-120.55,15.6511,-57.336,-15.8874,-832.43,425.792,163.463
539,0,-5.25222,14.2949,2.97906,291.156,924.038,-118.951,17.8729,-44.9483,-20.5892,-853.205,445.426,159.884
540,0,-5.16078,13.97,2.85162,282.774,928.936,-117.203,9.1437,-32.4938,-12.7441,-838.235,489.861,174.784
541,0,-4.9516,13.753,2.53611,274.025,933.824,-115.736,20.9186,-21.6941,-31.5515,-874.892,488.77,146.651
542,0,-4.76554,13.6206,2.32039,265.583,939.062,-114.36,18.6061,-13.2483,-21.5719,-844.234,523.829,137.649
543,0,-4.58069,13.5506,2.11668,257.318,944.602,-113.126,18.4845,-6.99992,-20.371,-826.499,553.989,123.446
544,0,-4.38393,13.5136,1.96102,249.386,950.444,-112.085,19.6759,-3.69872,-15.5662,-793.223,584.149,104.055
545,0,-4.14682,13.4869,1.82594,241.797,956.542,-111.305,23.7113,-2.66796,-13.5071,-758.9,609.815,77.9547
546,0,-3.90572,13.4333,1.69862,234.571,962.856,-110.725,24.1096,-5.36272,-12.7326,-722.538,631.392,58.0214
547,0,-3.63139,13.3199,1.54412,227.675,969.296,-110.381,27.4332,-11.3365,-15.4498,-689.647,644.034,34.3882
548,0,-3.31067,13.0532,1.37729,221.103,975.728,-110.405,32.0721,-26.6686,-16.6832,-657.153,643.206,-2.33203
549,0,-2.99474,12.7282,1.10167,214.728,982.154,-110.405,31.5932,-32.5007,-27.5622,-637.567,642.592,-0.0149012
550,0,-2.67147,12.2661,0.728674,208.523,988.406,-110.512,32.327,-46.2146,-37.2992,-620.471,625.163,-10.7124
551,0,-2.34872,11.6485,0.270466,202.467,994.389,-110.69,32.2746,-61.7522,-45.8208,-605.537,598.383,-17.7652
552,0,-2.05422,10.8691,-0.261031,196.53,1000.02,-110.874,29.4497,-77.9465,-53.1496,-593.761,562.9,-18.4357
553,0,-1.77137,9.92683,-0.846072,190.686,1005.19,-111.08,28.2849,-94.2251,-58.5042,-584.359,517.225,-20.6344
554,0,-1.52205,8.83337,-1.46339,184.911,1009.83,-111.263,24.932,-109.346,-61.7323,-577.496,463.581,-18.2278
555,0,-1.31417,7.60897,-2.09191,179.183,1013.85,-111.399,20.7887,-122.44,-62.8517,-572.781,402.212,-13.6346
556,0,-1.15244,6.2809,-2.71163,173.487,1017.19,-111.477,16.1723,-132.807,-61.972,-569.697,334.084,-7.80672
557,0,-1.03999,4.88221,-3.3057,167.814,1019.8,-111.483,11.2452,-139.869,-59.4074,-567.22,260.758,-0.581145
558,0,-0.977952,3.44202,-3.86071,162.148,1021.64,-111.41,6.204,-144.019,-55.5001,-566.66,184,7.25314
559,0,-0.965735,2.01412,-4.36847,156.494,1022.68,-111.254,1.22162,-142.79,-50.7764,-565.362,104.702,15.6216
560,0,-0.988036,0.627211,-4.81805,150.855,1022.94,-111.029,-2.23007,-138.691,-44.9584,-563.909,25.8446,22.544
561,0,-1.06486,-0.681136,-5.21042,145.217,1022.44,-110.701,-7.68214,-130.835,-39.2365,-563.814,-50.2229,32.7446
562,0,-1.16103,-1.87711,-5.54804,139.564,1021.21,-110.314,-9.61724,-119.598,-33.7619,-565.244,-123.298,38.6767
563,0,-1.28567,-2.93523,-5.83082,133.89,1019.31,-109.852,-12.464,-105.812,-28.2783,-567.456,-190.222,46.2376
564,0,-1.42471,-3.8339,-6.06362,128.171,1016.8,-109.334,-13.9042,-89.8667,-23.2798,-571.913,-250.435,51.7823
565,0,-1.56604,-4.56468,-6.24993,122.371,1013.78,-108.776,-14.1329,-73.0779,-18.6311,-579.936,-302.41,55.8428
566,0,-1.8171,-5.08831,-6.47507,116.598,1010.39,-107.916,-25.1056,-52.3637,-22.5138,-577.3,-338.686,85.9939
567,0,-1.88186,-5.48796,-6.48816,110.631,1006.58,-107.437,-6.47587,-39.9645,-1.3096,-596.73,-380.909,47.9005
568,0,-1.97702,-5.71559,-6.56224,104.379,1002.58,-106.915,-9.51697,-22.7627,-7.40734,-625.237,-400.352,52.166
569,0,-1.97273,-5.85899,-6.5473,97.8047,998.422,-106.679,0.429128,-14.3405,1.49423,-657.402,-415.51,23.6563
570,0,-2.01293,-5.81015,-6.47548,91.3511,994.302,-106.245,-4.01967,4.88393,7.1813,-645.36,-412.041,43.4019
571,0,-1.9651,-5.73756,-6.3838,84.3745,990.242,-106.181,4.78305,7.25874,9.16829,-697.662,-405.979,6.33523
572,0,-1.88936,-5.60428,-6.256,77.0925,986.356,-106.292,7.57415,13.3283,12.7803,-728.2,-388.604,-11.0589
573,0,-1.78166,-5.45034,-6.10184,69.4387,982.717,-106.641,10.77,15.3941,15.4152,-765.379,-363.892,-34.8844
574,0,-1.6549,-5.29918,-5.92211,61.3986,979.376,-107.234,12.6755,15.1162,17.973,-804.006,-334.072,-59.3215
575,0,-1.5314,-5.17071,-5.72927,52.9412,976.369,-108.059,12.3504,12.8465,19.2846,-845.746,-300.694,-82.545
576,0,-1.42102,-5.08048,-5.53266,44.0522,973.695,-109.115,11.038,9.02366,19.6607,-888.9,-267.398,-105.555
577,0,-1.33043,-5.03973,-5.33776,34.7421,971.324,-110.388,9.0589,4.07421,19.4902,-931.005,-237.125,-127.313
578,0,-1.26775,-5.05405,-5.14879,25.0424,969.196,-111.852,6.26817,-1.43127,18.8972,-969.974,-212.783,-146.391
579,0,-1.23961,-5.12959,-4.96945,14.9924,967.233,-113.465,2.81429,-7.5544,17.9343,-1005,-196.272,-161.28
580,0,-1.25622,-5.27175,-4.78771,4.79123,965.299,-115.124,-1.66155,-14.2159,18.1734,-1020.11,-193.429,-165.926
581,0,-1.31044,-5.4549,-4.65112,-5.76968,963.371,-116.876,-5.42159,-18.3152,13.6588,-1056.09,-192.863,-175.164
582,0,-1.41099,-5.69477,-4.53305,-16.4737,961.328,-118.598,-10.0548,-23.9872,11.8075,-1070.4,-204.211,-172.234
583,0,-1.55452,-5.98444,-4.44227,-27.2523,959.098,-120.23,-14.3531,-28.9668,9.07796,-1077.86,-223.076,-163.195
584,0,-1.74461,-6.31914,-4.3754,-38.0151,956.62,-121.704,-19.0094,-33.4699,6.68731,-1076.28,-247.788,-147.397
585,0,-1.97534,-6.69193,-4.32806,-48.6734,953.851,-122.975,-23.0728,-37.2793,4.73302,-1065.83,-276.84,-127.07
586,0,-2.23226,-7.0946,-4.29474,-59.1431,950.765,-124.02,-25.6922,-40.2664,3.33232,-1046.96,-308.675,-104.498
587,0,-2.5118,-7.51644,-4.27806,-69.364,947.354,-124.814,-27.9535,-42.1843,1.66776,-1022.09,-341.04,-79.4455
588,0,-2.78367,-7.99028,-4.24515,-79.3754,943.648,-125.45,-27.1871,-47.3834,3.29113,-1001.15,-370.634,-63.5743
589,0,-3.10772,-8.37365,-4.28181,-88.8292,939.612,-125.625,-32.4057,-38.3371,-3.66538,-945.383,-403.583,-17.5163
590,0,-3.39209,-8.83197,-4.31283,-98.105,935.372,-125.759,-28.4366,-45.8323,-3.1024,-927.576,-424.01,-13.3812
591,0,-3.71096,-9.20724,-4.37855,-106.853,930.935,-125.504,-31.8871,-37.5269,-6.57162,-874.761,-443.679,25.472
592,0,-4.01928,-9.55497,-4.46003,-115.16,926.383,-125.03,-30.832,-34.7736,-8.1488,-830.688,-455.201,47.4274
593,0,-4.33648,-9.85502,-4.57157,-123.017,921.815,-124.298,-31.7197,-30.0043,-11.1537,-785.77,-456.774,73.1759
594,0,-4.6461,-10.1089,-4.69921,-130.386,917.315,-123.329,-30.9625,-25.3848,-12.7637,-736.903,-450.033,96.9067
595,0,-4.9576,-10.3152,-4.85002,-137.264,912.991,-122.107,-31.1495,-20.638,-15.0807,-687.756,-432.444,122.166
596,0,-5.27834,-10.4798,-5.0147,-143.619,908.95,-120.609,-32.0741,-16.4572,-16.4681,-635.529,-404.072,149.806
597,0,-5.5883,-10.6169,-5.19642,-149.452,905.294,-118.861,-30.9961,-13.7061,-18.1724,-583.302,-365.555,174.829
598,0,-5.89735,-10.735,-5.3828,-154.714,902.133,-116.824,-30.9052,-11.808,-18.6378,-526.148,-316.167,203.698
599,0,-6.19799,-10.8628,-5.57819,-159.416,899.565,-114.505,-30.0633,-12.7824,-19.5392,-470.266,-256.765,231.861
600,0,-6.49579,-11.0131,-5.7425,-163.46,897.685,-111.869,-29.7806,-15.0341,-16.4307,-404.421,-188.047,263.631
601,0,-6.78619,-11.2205,-5.90498,-166.902,896.569,-108.934,-29.0395,-20.7423,-16.2486,-344.108,-111.562,293.452
602,0,-7.06587,-11.5034,-6.02516,-169.654,896.286,-105.683,-27.9687,-28.2873,-12.0181,-275.253,-28.2884,325.192
603,0,-7.33469,-11.8804,-6.11448,-171.736,896.885,-102.125,-26.8811,-37.7007,-8.93197,-208.198,59.8729,355.804
604,0,-7.59248,-12.3811,-6.14641,-173.098,898.396,-98.2713,-25.7798,-50.0665,-3.19256,-136.165,151.062,385.325
605,0,-7.84678,-13.011,-6.14645,-173.795,900.838,-94.1419,-25.4299,-62.9881,-0.00409811,-69.7181,244.296,412.932
606,0,-8.0819,-13.7833,-6.08153,-173.767,904.192,-89.775,-23.5118,-77.2342,6.49175,2.74181,335.33,436.697
607,0,-8.29768,-14.6977,-5.96223,-173.056,908.428,-85.2072,-21.5774,-91.4401,11.9308,71.1545,423.634,456.776
608,0,-8.48818,-15.7551,-5.78921,-171.677,913.488,-80.4891,-19.0508,-105.739,17.3021,137.891,506.008,471.812
609,0,-8.6416,-16.9496,-5.56103,-169.666,919.295,-75.6757,-15.3419,-119.451,22.818,201.111,580.728,481.343
610,0,-8.74964,-18.2722,-5.2812,-167.07,925.75,-70.8171,-10.8037,-132.259,27.9825,259.59,645.411,485.858
611,0,-8.80126,-19.7129,-4.95227,-163.927,932.72,-65.967,-5.16217,-144.07,32.8926,314.249,697.058,485.007
612,0,-8.78808,-21.2591,-4.57708,-160.306,940.067,-61.1645,1.31763,-154.622,37.5192,362.177,734.699,480.253
613,0,-8.70764,-22.8984,-4.16026,-156.282,947.635,-56.4341,8.044,-163.931,41.6826,402.395,756.836,473.032
614,0,-8.55997,-24.6163,-3.70651,-151.919,955.249,-51.793,14.7676,-171.785,45.375,436.242,761.372,464.117
615,0,-8.3219,-26.4147,-3.19776,-147.35,962.712,-47.3156,23.8071,-179.843,50.8748,456.98,746.25,447.742
616,0,-8.04501,-28.2466,-2.68066,-142.551,969.879,-42.8495,27.6889,-183.191,51.71,479.873,716.698,446.601
617,0,-7.71511,-30.1086,-2.14845,-137.674,976.56,-38.4647,32.9896,-186.199,53.2209,487.719,668.085,438.483
618,0,-7.3398,-31.9822,-1.6043,-132.787,982.6,-34.1447,37.5311,-187.362,54.415,488.678,604.057,431.998
619,0,-6.9362,-33.8465,-1.06236,-127.979,987.865,-29.8624,40.3598,-186.427,54.1938,480.786,526.482,428.233
620,0,-6.52136,-35.6805,-0.533988,-123.318,992.244,-25.5906,41.4845,-183.395,52.8374,466.148,437.933,427.177
621,0,-6.11139,-37.4644,-0.0287797,-118.854,995.659,-21.2976,40.9971,-178.399,50.5208,446.323,341.523,429.306
622,0,-5.72202,-39.1826,0.445295,-114.636,998.05,-16.9504,38.9369,-171.819,47.4075,421.876,239.098,434.715
623,0,-5.36263,-40.8204,0.884305,-110.679,999.387,-12.5171,35.9393,-163.774,43.901,395.668,133.628,443.329
624,0,-5.04017,-42.3719,1.2853,-107.008,999.659,-7.96606,32.2454,-155.152,40.0994,367.048,27.2155,455.107
625,0,-4.75989,-43.8289,1.64415,-103.622,998.887,-3.26684,28.0287,-145.701,35.8853,338.595,-77.1463,469.923
626,0,-4.52631,-45.1907,1.97018,-100.497,997.114,1.62668,23.3574,-136.18,32.6027,312.588,-177.33,489.351
627,0,-4.3163,-46.4662,2.26712,-97.6078,994.385,6.7002,21.0011,-127.545,29.6941,288.868,-272.894,507.352
628,0,-4.12895,-47.6624,2.53747,-94.9158,990.777,11.9814,18.7351,-119.623,27.035,269.207,-360.817,528.119
629,0,-3.95266,-48.7915,2.78221,-92.3711,986.372,17.4734,17.6287,-112.914,24.4743,254.471,-440.484,549.204
630,0,-3.77214,-49.8675,3.00115,-89.9126,981.261,23.1682,18.0521,-107.599,21.8942,245.842,-511.14,569.479
631,0,-3.56963,-50.9046,3.19213,-87.4719,975.537,29.045,20.2513,-103.712,19.0978,244.077,-572.33,587.677
632,0,-3.33896,-51.9163,3.33721,-84.9888,969.304,35.0711,23.0667,-101.165,14.5075,248.304,-623.351,602.606
633,0,-3.03671,-52.9128,3.46158,-82.359,962.657,41.197,30.2255,-99.6484,12.4367,262.988,-664.687,612.595
634,0,-2.65332,-53.903,3.56159,-79.5126,955.71,47.3744,38.3383,-99.0251,10.0018,284.637,-694.704,617.737
635,0,-2.1948,-54.8914,3.62913,-76.3989,948.592,53.5651,45.8526,-98.8424,6.75412,311.37,-711.828,619.074
636,0,-1.64418,-55.8973,3.7391,-72.9236,941.437,59.8196,55.0621,-100.585,10.9961,347.531,-715.458,625.449
637,0,-1.03516,-56.8981,3.81374,-69.124,934.443,66.0874,60.9013,-100.082,7.46463,379.961,-699.431,626.776
638,0,-0.302481,-57.8877,3.94617,-64.8963,927.597,72.2308,73.2682,-98.9551,13.2431,422.769,-684.619,614.338
639,0,0.405533,-58.8881,4.10162,-60.2966,921.11,78.5479,70.8014,-100.047,15.5446,459.969,-648.642,631.716
640,0,1.08602,-59.867,4.26048,-55.3481,915.047,84.977,68.0492,-97.891,15.8866,494.846,-606.346,642.91
641,0,1.72129,-60.7915,4.41224,-50.0737,909.461,91.5143,63.5262,-92.45,15.1752,527.445,-558.531,653.729
