Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
101,0,-14.5774,130.801,126.921,87.539,259.845,1166.25
102,0,-14.8845,130.904,127.011,87.3359,259.662,1167
103,0,-15.0825,131.04,126.944,86.9942,259.001,1170
104,0,-15.1658,131.198,126.729,86.4966,257.9,1175.11
105,0,-15.1241,131.367,126.378,85.8204,256.412,1182.07
106,0,-14.9438,131.538,125.903,84.9446,254.591,1190.52
107,0,-14.6099,131.703,125.315,83.8527,252.486,1200.05
108,0,-14.1069,131.856,124.625,82.5299,250.142,1210.23
109,0,-13.4205,131.99,123.841,80.9579,247.603,1220.63
110,0,-12.5396,132.1,122.978,79.1123,244.923,1230.81
111,0,-11.46,132.179,122.052,76.9626,242.167,1240.36
112,0,-10.1879,132.22,121.087,74.4779,239.418,1248.9
113,0,-8.7433,132.215,120.114,71.6347,236.772,1256.08
114,0,-7.1597,132.157,119.168,68.427,234.335,1261.6
115,0,-5.47991,132.041,118.285,64.8727,232.207,1265.23
116,0,-3.74926,131.869,117.495,61.0147,230.458,1266.81
117,0,-2.00917,131.643,116.817,56.9165,229.126,1266.28
118,0,-0.293805,131.372,116.258,52.6531,228.203,1263.64
119,0,1.37017,131.071,115.815,48.3003,227.647,1259
120,0,2.96347,130.758,115.473,43.9271,227.392,1252.57
121,0,4.46845,130.448,115.216,39.5937,227.363,1244.62
122,0,5.87202,130.16,115.024,35.3552,227.487,1235.48
123,0,7.16285,129.907,114.881,31.2689,227.713,1225.54
124,0,8.33236,129.698,114.776,27.4008,228.013,1215.19
125,0,9.37518,129.533,114.699,23.8252,228.381,1204.81
126,0,10.2899,129.407,114.644,20.6159,228.819,1194.81
127,0,11.0792,129.316,114.604,17.8354,229.319,1185.57
128,0,11.7492,129.258,114.569,15.512,229.843,1177.42
129,0,12.3128,129.232,114.527,13.651,230.339,1170.69
130,0,12.7828,129.243,114.466,12.2296,230.732,1165.65
131,0,13.1721,129.297,114.377,11.2095,230.943,1162.49
132,0,13.492,129.398,114.254,10.5529,230.911,1161.35
133,0,13.7493,129.544,114.096,10.235,230.608,1162.27
134,0,13.9454,129.727,113.911,10.2513,230.046,1165.23
135,0,14.0746,129.934,113.712,10.617,229.272,1170.09
136,0,14.1245,130.147,113.518,11.3577,228.356,1176.65
137,0,14.077,130.353,113.349,12.4962,227.375,1184.65
138,0,13.9104,130.542,113.225,14.0384,226.394,1193.75
139,0,13.602,130.716,113.163,15.9639,225.452,1203.61
140,0,13.1323,130.885,113.176,18.2256,224.56,1213.83
141,0,12.4884,131.063,113.268,20.7571,223.704,1224.03
142,0,11.668,131.263,113.438,23.4865,222.866,1233.82
143,0,10.6805,131.491,113.68,26.3502,222.03,1242.84
144,0,9.54709,131.743,113.983,29.3072,221.203,1250.74
145,0,8.30133,131.998,114.336,32.3161,220.423,1257.17
146,0,6.98784,132.229,114.729,35.3491,219.763,1261.86
147,0,5.65325,132.407,115.153,38.3689,219.305,1264.63
148,0,4.34065,132.514,115.606,41.3268,219.116,1265.41
149,0,3.08484,132.542,116.085,44.1676,219.233,1264.21
150,0,1.91086,132.496,116.588,46.8395,219.657,1261.09
151,0,0.834751,132.388,117.115,49.3004,220.361,1256.2
152,0,-0.135047,132.232,117.66,51.5207,221.307,1249.72
153,0,-0.996644,132.045,118.219,53.4836,222.451,1241.87
154,0,-1.75357,131.839,118.789,55.1827,223.758,1232.92
155,0,-2.41148,131.623,119.364,56.6225,225.207,1223.19
156,0,-2.98451,131.404,119.946,57.808,226.778,1213.01
157,0,-3.48213,131.185,120.531,58.7585,228.459,1202.75
158,0,-3.91454,130.967,121.115,59.4969,230.228,1192.73
159,0,-4.29012,130.753,121.689,60.0505,232.045,1183.33
160,0,-4.61549,130.549,122.239,60.451,233.849,1174.86
161,0,-4.89663,130.361,122.744,60.7329,235.564,1167.67
162,0,-5.13993,130.198,123.185,60.9312,237.116,1162.08
163,0,-5.35226,130.067,123.539,61.078,238.442,1158.38
164,0,-5.53931,129.969,123.791,61.1982,239.507,1156.79
165,0,-5.70292,129.902,123.933,61.3054,240.303,1157.43
166,0,-5.83912,129.86,123.962,61.4004,240.848,1160.3
167,0,-5.93773,129.833,123.881,61.4719,241.174,1165.3
168,0,-5.98365,129.813,123.696,61.4994,241.316,1172.2
169,0,-5.95875,129.793,123.413,61.455,241.304,1180.69
170,0,-5.84367,129.768,123.04,61.3058,241.157,1190.4
171,0,-5.61879,129.734,122.581,61.0128,240.885,1200.92
172,0,-5.26482,129.69,122.044,60.5317,240.493,1211.87
173,0,-4.76341,129.633,121.435,59.8138,239.983,1222.82
174,0,-4.09868,129.559,120.764,58.8088,239.368,1233.39
175,0,-3.25971,129.464,120.044,57.4694,238.67,1243.22
176,0,-2.2439,129.34,119.294,55.756,237.931,1251.95
177,0,-1.06018,129.181,118.54,53.6437,237.21,1259.26
178,0,0.269797,128.982,117.812,51.1284,236.589,1264.87
179,0,1.71354,128.736,117.144,48.2317,236.153,1268.59
180,0,3.23288,128.444,116.563,45.0015,235.98,1270.27
181,0,4.79009,128.106,116.091,41.5058,236.12,1269.88
182,0,6.35546,127.733,115.731,37.8254,236.585,1267.47
183,0,7.89795,127.332,115.479,34.0342,237.351,1263.16
184,0,9.39957,126.918,115.316,30.2023,238.367,1257.17
185,0,10.8446,126.505,115.221,26.388,239.566,1249.75
186,0,12.2193,126.11,115.169,22.6419,240.877,1241.21
187,0,13.5108,125.746,115.142,19.0162,242.245,1231.86
188,0,14.7065,125.423,115.125,15.5712,243.634,1222.02
189,0,15.7943,125.145,115.109,12.3776,245.027,1212.03
190,0,16.7636,124.915,115.089,9.51173,246.422,1202.2
191,0,17.6053,124.733,115.059,7.04434,247.819,1192.88
192,0,18.3176,124.6,115.015,5.02354,249.204,1184.38
193,0,18.9043,124.518,114.95,3.47013,250.551,1177.03
194,0,19.3728,124.493,114.856,2.37296,251.814,1171.12
195,0,19.7345,124.533,114.725,1.69637,252.933,1166.9
196,0,20.0022,124.644,114.553,1.39403,253.857,1164.55
197,0,20.1875,124.829,114.338,1.42445,254.551,1164.17
198,0,20.298,125.081,114.086,1.76331,255.006,1165.79
199,0,20.3357,125.388,113.808,2.40897,255.244,1169.33
200,0,20.2964,125.73,113.518,3.37987,255.308,1174.65
201,0,20.1707,126.085,113.237,4.70534,255.256,1181.52
202,0,19.9451,126.434,112.986,6.41291,255.145,1189.66
203,0,19.6036,126.763,112.786,8.51646,255.019,1198.74
204,0,19.1292,127.068,112.659,11.0089,254.902,1208.41
