-2.0628271429192,0.108549121013629,-0.642754783009523,-2.37595799926707,1.80475583518058,0.484429263510703
-2.12622057940496,0.100169160744459,-0.715804729725671,-2.95257872338436,1.98410372186527,0.773962551564527
-2.19359064249213,0.088683989528794,-0.789118022215143,-3.48060531454355,2.15581500198473,1.05958617513335
-2.2664154690475,0.071775548847561,-0.861226159396256,-3.95688956182788,2.32658493385698,1.33176839277006
-2.34650457935298,0.0476763082372169,-0.93033340512218,-4.38273879683851,2.50110026541872,1.5834209121049
-2.43436894162001,0.0151639286899106,-0.995294741997756,-4.76220239966526,2.68257249033526,1.80745977133945
-2.53150017831087,-0.0264118886218982,-1.05431355089496,-5.10060075825513,2.87244176110247,1.99925157332206
-2.63841506491717,-0.0771648259581411,-1.10624527754141,-5.40403060297396,3.07140115562681,2.15173014396242
-2.75530616906167,-0.136684933130995,-1.15059788535485,-5.67789297883316,3.27939555721116,2.26517100308197
-2.88138993622252,-0.204130120664933,-1.18655478212552,-5.92664332350428,3.49488825102314,2.33497679312203
-3.01620954699249,-0.278327697894256,-1.21427781296322,-6.15280971784414,3.71534990614988,2.36389294243942
-3.15800629648294,-0.357895650648998,-1.23327838989232,-6.35894395968986,3.93799251739616,2.35223431274252
-3.30534873565277,-0.44134448792418,-1.24372031272363,-6.54542031637374,4.15854939103881,2.30276971163018
-3.45615602933557,-0.527201924304986,-1.24511666897339,-6.71287707246293,4.37323164211095,2.21827690871858
-3.60835017159461,-0.614065861569611,-1.23795842504263,-6.86050553175125,4.57726463331746,2.1015405083926
-3.76018246630903,-0.700663800936434,-1.22175979346558,-6.98800417212101,4.76586780883725,1.96023525789085
-3.90958266434267,-0.785866539397998,-1.19636123230201,-7.09411283816652,4.93523456849988,1.79959261566593
-4.05448537559253,-0.868718027313163,-1.1612781455336,-7.17832318084265,5.08082456784958,1.62239724107187
-4.19283078645774,-0.94839669397305,-1.11667829349245,-7.23941321108798,5.19932061536696,1.43631336385145
-4.32354241795848,-1.02421900972895,-1.06207896625024,-7.27569235775929,5.28716507973906,1.2441090850427
-4.44457298768635,-1.09559409629056,-0.997650172892607,-7.28646832373767,5.34227203861323,1.05098285338537
-4.55485924257265,-1.16199130482387,-0.922911916418946,-7.27033789061909,5.36183027156622,0.857232363324276
-4.65269355509606,-1.22297289987515,-0.838363168206835,-7.22665382340532,5.34474799213079,0.665582966438722
-4.7373528875395,-1.27809641722073,-0.744178989163138,-7.15430446299056,5.2896997444975,0.476301067274572
-4.80779589806292,-1.32697988850152,-0.640536368423948,-7.05342498415079,5.19634911530892,0.287194636618199
-4.86266308601935,-1.36920420186364,-0.528917156325185,-6.92417670864358,5.06437256308013,0.0960582410719226
-4.90157998311069,-1.40441092729604,-0.409501837394936,-6.76796918558145,4.89492610104253,-0.104209767013768
-4.92385418645054,-1.43230241772784,-0.283449600488434,-6.58623885391655,4.6889356722965,-0.310945316965185
-4.92945248941702,-1.45257675562382,-0.15257222242316,-6.38215898978751,4.4485633546059,-0.533703543970355
