-0.00272737934692986,0.0161178553302768,0.00844968680345693,4.21999639890144,1.16749372899203,8.59171875000002
-0.0325225407795483,0.0278813744887185,0.0246114356769245,4.87433942410389,1.14143470022996,6.52171875000002
-0.0609995597478905,0.0396798002322004,0.0389929487133577,5.51068783396768,1.05844634953713,4.31671874999998
-0.0874517698911166,0.0512687864654425,0.0519258384706357,6.12233212431289,0.930405871586615,2.05671874999999
-0.112293913799378,0.0619851080726878,0.0633228384861585,6.6708348711955,0.834485189250761,-0.0932812499999862
-0.134936942850126,0.0717065920062965,0.0725905368142485,7.1955962760388,0.70468389188918,-2.05328125000002
-0.156603634717309,0.0808695705792663,0.0793100544344265,7.63493590320031,0.592519904117641,-3.62828125000001
-0.177978507533558,0.0880777803900031,0.0860993852246846,7.95518625108416,0.541399382841253,-4.74828125000002
-0.197218842674619,0.092790169370388,0.0940580866137786,8.11496958314557,0.506659173699689,-5.38078125000001
-0.212477209127254,0.0956176027586184,0.101772441907594,8.12976227804563,0.521220844212273,-5.54828125000003
-0.22464739000141,0.0978690774936914,0.108631585867931,8.03222686022245,0.473583294191245,-5.28828124999998
-0.233764990013829,0.0990733546775673,0.114321359229433,7.84484143271213,0.401112262184674,-4.63328125000001
-0.238575117432325,0.0999634725960847,0.117009166277504,7.61037491474278,0.278272580742011,-3.60578125000003
-0.239046356330364,0.100207818691364,0.117393138712943,7.31317458175382,0.183442518760245,-2.28828124999998
-0.235660417581495,0.100120552228764,0.11519402385543,6.95422581782863,0.0775017940851073,-0.728281249999977
-0.229965408232237,0.0996144067456856,0.111563739011282,6.50320899258296,0.00462503460446968,1.02171875000002
-0.221491834713805,0.0979737972488111,0.10603104528246,6.014691356675,-0.0423608720230889,2.91671875
-0.210709190594984,0.0954256165408991,0.0993464342473213,5.52231598723595,-0.0362672465590338,4.85671875
-0.198540755050079,0.0918127849892709,0.092085864559025,5.01929159653927,-0.0152306230180388,6.75921874999998
