Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
97,0,74.7597,89.1794,74.5291,-162.106,-294.766,1150.25
98,0,75.067,88.4127,74.2688,-161.451,-295.634,1151.04
99,0,75.3477,87.6556,74.0775,-160.749,-296.534,1151.93
100,0,75.601,86.9117,73.9544,-160.008,-297.466,1152.92
101,0,75.8264,86.1844,73.897,-159.236,-298.427,1153.98
102,0,76.0236,85.4772,73.9007,-158.439,-299.409,1155.08
103,0,76.193,84.7929,73.9592,-157.622,-300.403,1156.2
104,0,76.3358,84.134,74.0643,-156.786,-301.398,1157.32
105,0,76.454,83.502,74.2066,-155.934,-302.38,1158.4
106,0,76.5505,82.898,74.3757,-155.063,-303.334,1159.43
107,0,76.6285,82.3223,74.5608,-154.175,-304.245,1160.4
108,0,76.6921,81.7744,74.7513,-153.268,-305.095,1161.28
109,0,76.7459,81.2527,74.9372,-152.344,-305.871,1162.09
110,0,76.7948,80.7548,75.1096,-151.405,-306.557,1162.81
111,0,76.8438,80.2773,75.2604,-150.456,-307.141,1163.44
112,0,76.8983,79.8162,75.3829,-149.505,-307.611,1164
113,0,76.9633,79.3669,75.4717,-148.56,-307.957,1164.49
114,0,77.0435,78.925,75.5227,-147.632,-308.169,1164.91
115,0,77.1431,78.4863,75.5332,-146.734,-308.238,1165.28
116,0,77.2657,78.0468,75.5019,-145.88,-308.158,1165.6
117,0,77.4141,77.6036,75.4289,-145.085,-307.92,1165.86
118,0,77.5912,77.1542,75.3154,-144.363,-307.518,1166.08
119,0,77.7993,76.697,75.1635,-143.727,-306.949,1166.25
120,0,78.0409,76.2312,74.9761,-143.19,-306.207,1166.38
121,0,78.3183,75.7567,74.7569,-142.763,-305.291,1166.47
122,0,78.6337,75.2745,74.51,-142.453,-304.199,1166.51
123,0,78.9887,74.786,74.2398,-142.267,-302.932,1166.51
124,0,79.3847,74.2937,73.9514,-142.209,-301.49,1166.47
125,0,79.8222,73.8006,73.6501,-142.284,-299.872,1166.38
126,0,80.3006,73.3106,73.3418,-142.493,-298.079,1166.25
127,0,80.8184,72.8281,73.0328,-142.838,-296.107,1166.06
128,0,81.3729,72.3584,72.7299,-143.321,-293.953,1165.81
129,0,81.96,71.9069,72.4404,-143.943,-291.612,1165.51
130,0,82.5746,71.4798,72.172,-144.704,-289.082,1165.14
131,0,83.2104,71.0832,71.9324,-145.603,-286.358,1164.71
132,0,83.8606,70.723,71.7296,-146.636,-283.439,1164.2
133,0,84.5179,70.4051,71.5713,-147.8,-280.327,1163.63
134,0,85.1752,70.1345,71.4646,-149.089,-277.025,1163
135,0,85.8256,69.9161,71.4161,-150.499,-273.538,1162.31
136,0,86.463,69.7541,71.4315,-152.025,-269.875,1161.56
137,0,87.082,69.6524,71.5155,-153.661,-266.046,1160.78
138,0,87.6779,69.6145,71.672,-155.405,-262.06,1159.96
139,0,88.2468,69.6437,71.9039,-157.256,-257.929,1159.11
140,0,88.7853,69.7433,72.2134,-159.213,-253.663,1158.24
141,0,89.2901,69.9164,72.6017,-161.279,-249.275,1157.36
